name,PAN,Carb. Acid,Ester,Ether,Per. Acid,Hydroperoxide,Nitrate,Aldehyde,Ketone,Alcohol,Criegee,Alkoxy rad,Peroxalkyl rad,Peroxyacyl rad,Aromatic rings,Carbons,HydroCarbon,Atoms,nogroups
C83O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,8,0,12,0
HEX3ONAOOH,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,9,0
PXYOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,14,0
C136CO2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,14,0,17,0
C136CO3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,0,18,0
BCLKCO2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,14,0,19,0
C822O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0
T123CAT1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,11,0
DIEKBO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,7,0
C131CO3H,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,14,0,19,0
IPRACOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
ACO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,6,0
C143NO3,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,14,0,21,0
C916OOH,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,0,14,0
CO4DBC8,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,8,0,12,0
CO4DBC9,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,13,0
LMLKAO,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,9,0,13,0
C82NO3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,8,0,14,0
C152NO3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,15,0,23,0
TM124QOH,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,9,0,13,0
M23C4OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,0
MVKO,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,6,0
TM124QO2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,0,14,0
C3ME3CO3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,5,0,8,0
CHOC4OHO2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,0,9,0
CO2M3C4CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,8,0
PROPALO,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,5,0
ETHENO3O2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,8,0
C625O,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,10,0
LIMONENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
EBZMUCOH,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,8,0,13,0
CYC6DIONO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,10,0
C714OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7,0,10,0
MIBKAOHAO,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6,0,9,0
C75O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,0,9,0
C7MOHCOPAN,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,9,0,18,0
BU1ENO3O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,9,0
NCRES1OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,12,0
H2M3CO5C6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,0,9,0
TM135MUNO3,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,9,0,17,0
NMBOAOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,5,0,12,0
C6OTKETOOH,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,6,0,12,0
TBUTOLNO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,9,0
C927NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,9,0,15,0
C7CO4DB,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,7,0,11,0
HO3CO46C8,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,11,0
C714O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,7,0,11,0
NOETOLOOH,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,18,0
IPBZPOXMUC,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,9,0,12,0
C930NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9,0,16,0
EBZMUCO2,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,8,0,14,0
BOX2ECHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,8,0
EPXEKTCO3H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,0,12,0
MTBEACHO,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,7,0
IPBENZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,0
CO23C4CHO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,8,0
BUTACID,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0
NPTLQOOH,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,7,0,15,0
C736OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,7,0,10,0
BCALBO,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,15,0,18,0
HO7C8O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,10,0
C97OH,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,0,12,0
C4CONO3CO,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,10,0
PINALOOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,10,0,14,0
NC1313OH,0,0,0,0,0,0,1,2,0,2,0,0,0,0,0,13,0,20,0
PET1O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,10,0
HO7C8CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0,13,0
C7DDCCO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,10,0
CO2H3CHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,4,0,7,0
NC1313O2,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,13,0,21,0
NDNMETLOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,24,0
TM135MUCO,0,0,0,1,0,0,0,1,1,2,0,0,0,0,0,9,0,14,0
C97O2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,9,0,13,0
INANCOPAN,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5,0,20,0
IPRFORMOOH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,8,0
INB1NO3,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,15,0
C736O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,7,0,11,0
TM123OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,9,0,11,0
C131OH,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,13,0,16,0
TMBCO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,0,12,0
C6145COO,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,0,10,0
CLETPAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,9,0
CL12PRAO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0
C923NO3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9,0,14,0
CHCL2CHO,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,5,0
CO2C54O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,0,7,0
DNC524CO,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,5,0,16,0
PE2ENEBO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,0,7,0
NOPINBOH,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,0,11,0
CHEXOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,0
C104O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,10,0,13,0
ETHOXOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,5,0
NOPINBO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,9,0,12,0
UDEC3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,12,0
C4MNO31OOH,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,11,0
C622NO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,11,0
CHCL2CH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
NDNMETOLO2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,24,0
NAPINBO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,15,0
C715CO2OOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,7,0,11,0
C131O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,13,0,17,0
PXY1O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,9,0
HMAC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,6,0
NIPBFUO2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,15,0
BCSOZOH,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,0,20,0
BOCOCH2OOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,10,0
C124OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,12,0,16,0
EPXMEDLCO3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,12,0
BOXCOCHO,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,6,0,9,0
DIEKBNO3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,10,0
IPCATEC1O,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9,0,11,0
C713OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,0,11,0
C79O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,7,0,12,0
C534O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,11,0
PHCOMEOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,8,0,10,0
HMGLYOOA,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,7,0
BZFUOOH,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,4,0,9,0
PR2OHMONO3,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,4,0,10,0
CH2OHCOCL,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,5,0
C925O2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,9,0,15,0
C129OOH,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,12,0,17,0
ETHOHNO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,7,0
BCKAOOH,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,14,0,18,0
C730NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,7,0,14,0
C929CO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,13,0
C93CO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,9,0,12,0
BCSOZO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,15,0,21,0
MXNCATECO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,8,0,18,0
IPEAOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,6,0
CO234C65O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,11,0
PBZQO,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,6,0,10,0
C3MNO3CHO,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,10,0
CO23C65O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,9,0
HEX2ONAO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,9,0
C731PAN,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,0,16,0
BZEPOXMUC,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,9,0
DMPHCOMOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,0,13,0
EMALANHY,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,9,0
C116OOH,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,11,0,15,0
IPBENZOLO,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,9,0,14,0
C6CO34O,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,0,9,0
HO1C6O2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,9,0
HO3C4CO3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,9,0
HO14CO2C5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,8,0
HO2C43CO2H,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,8,0
CO3H4PAN,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,13,0
EIPKBOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,9,0
NLIMALO2,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,10,0,18,0
CHCL2CO2H,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0
HO8C9CO3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10,0,14,0
COO2C3CHO,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,4,0,7,0
C98NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,9,0,16,0
M2HEXAO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,8,0
C115OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,11,0,16,0
EMPHGLYOX,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,11,0,13,0
PBENZO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,9,0,11,0
C1011PAN,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,11,0,18,0
C133O2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,13,0,19,0
EMALNHY2OH,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,6,0,11,0
CH2BRO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
C42CO3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,5,0,10,0
BZBIPERO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,10,0
HNBIACET,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,4,0,11,0
IPBFUO,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,7,0,11,0
C522CO3H,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,6,0,10,0
C7DCCO2H,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,10,0
HO13CO4C5,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,5,0,8,0
MXYMUCPAN,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,8,0,16,0
NPROACEAO,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,5,0,8,0
C7CO2DBAL,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,7,0,10,0
HEXAOOH,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,8,0
MMFOOH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,8,0
PETLMUCCO,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,14,0
C115O2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,11,0,16,0
CATEC1OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,6,0,9,0
C815CO2OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,8,0,11,0
TOL4OHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,11,0
NO3CH2CO3H,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,9,0
ACBUOAOOH,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,6,0,11,0
C815CO2O2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,8,0,12,0
NOXYFUOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,14,0
HMACRO,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,4,0,8,0
C64OH5O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,9,0
C729NO3,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,7,0,12,0
CCLOHCOCL,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,6,0
C3M3OH2CHO,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,7,0
CH2CLCHCL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
NDMEPHOLO,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,10,0,18,0
MMFO2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,8,0
TPENT2ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0
MIBK3COOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,10,0
NCATECO,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,15,0
EPXEKTPAN,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,7,0,15,0
DMMANO3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,0,9,0
C118O,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,11,0,16,0
C123NO3,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,12,0,18,0
C103CO,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,10,0,13,0
C7ADCPAN,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,14,0
PETOLO2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,9,0,15,0
PHCOCOCOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9,0,13,0
ACEETOHOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,9,0
ETOLO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,10,0
BPINAO2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,10,0,13,0
M2PEBO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,8,0
MXYMUCCO3H,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8,0,13,0
C4OHPAN,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,12,0
DDEC3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,13,0
NTM123LOOH,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,9,0,18,0
HO3C76O2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,7,0,10,0
C108NO3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10,0,17,0
M2PEBOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,7,0
BPINAOH,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,12,0
HEXCOOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0
EIPEOOH,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0
NDNOXYOLO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,22,0
C615OH,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,6,0,9,0
M22C3CO3H,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6,0,9,0
GLYOOB,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,0
GLYOOC,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,0
GLYOOA,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,5,0
C81O,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,8,0,11,0
MTBEBCHO,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5,0,7,0
C820O,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,8,0,13,0
MMFOH,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,3,0,7,0
CDICLETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
C6ETCO4DB,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,8,0,12,0
CYHXONAO2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6,0,9,0
DMPHO,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,9,0
TBUACOH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,6,0,9,0
C6CO3HO25,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6,0,9,0
CH3SCH2O2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,5,0
MC4CONO3O,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,0,11,0
DDECO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,14,0
HO3C106OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10,0,13,0
C1013CO3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,11,0,16,0
C66NO35O,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,0,11,0
C615CO3H,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,7,0,12,0
C5NO3COAO,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,5,0,11,0
DNMXYOLO,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8,0,19,0
PRCOOMPAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,14,0
DNIPBZLOOH,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,9,0,21,0
DDECOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,13,0
CH2CLCH2O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
CH3SCH2OH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0
C52NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,0,10,0
TRICLETH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0
ACETCOC2H5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,8,0
MOXCOCH2OH,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,3,0,6,0
CYHXONAOH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,0,8,0
CO25C6CO3,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,7,0,12,0
C831O2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,8,0,12,0
C627O,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,6,0,9,0
M23C4O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0
CY6DIONO,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,9,0
DE35TOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,12,0
TLFUO,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,5,0,9,0
NON3ONE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,10,0
NTM124OLO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,17,0
C7ECO4DB,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,9,0,13,0
DIETETO,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,6,0
C4M2NO33O2,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5,0,11,0
C5DBCOCO3H,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,10,0
HO2MC5OOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,9,0
H3M3C4CHO,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,8,0
C1214OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,12,0,17,0
HMVKBPAN,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,5,0,13,0
HCOCH2CO3H,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,7,0
NDNOETOLO,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,9,0,23,0
DE35TO2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11,0,13,0
C831OH,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,0,11,0
HO2CO4CHO,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,0,8,0
HOBUT2CO3H,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,0,9,0
HPC52O,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,10,0
HO3C116NO3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,11,0,16,0
EBZBIPERO,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,8,0,12,0
C118OOH,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,11,0,17,0
C141OO,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,19,0
C141OH,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,0,16,0
NOPINDO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0
C822CO3H,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,13,0
C4H6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,0
C810O2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,12,0
C141O2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,0,17,0
C710O,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,9,0
IBUTALBO2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,0,7,0
C618O,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,6,0,9,0
DIBRETOH,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,5,0
CHOC2H4O2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,6,0
BUTALO2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0
CO235C6OOH,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,6,0,11,0
DMEBMUO2H,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,14,0
C5MEJCO3H,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,9,0,15,0
CO14O3CO2H,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4,0,9,0
HM23C4NO3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,0,11,0
C148OH,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,19,0
C106O,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,10,0,14,0
COCCOHCOOH,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,8,0
H2M3C4NO3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,10,0
CLCOCLMOOH,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,8,0
CO24C4CHO,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,5,0,8,0
HO2CO4C5O,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,8,0
MXY1OHNO2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,8,0,12,0
