,source,target,flux
8684,C6ETCO4DB,C2H5CO3,[21.89175854 21.3956211 ]
8685,HO2CO5C7,C2H5CO3,[23.90740394 -inf]
8686,CO24C6,C2H5CO3,[18.9693776 -inf]
8687,HEX3ONE,C2H5CO3,[21.94648735 -inf]
8688,EIPK,C2H5CO3,[22.73357945 -inf]
8689,CO25C7,C2H5CO3,[23.25887392 -inf]
8690,MEKCOH,C2H5CO3,[21.42870308 -inf]
8691,C7CO4EDB,C2H5CO3,[22.34964959 21.60780564]
8692,HO3CO6C8,C2H5CO3,[22.18332281 -inf]
8693,DMEBPOXMUC,C2H5CO3,[24.99943829 -inf]
8694,EGLYOOB,C2H5CO3,[23.9866011 23.27895294]
8695,METLPOXMUC,C2H5CO3,[24.93440157 -inf]
8696,EBZPOXMUC,C2H5CO3,[23.84344151 -inf]
8697,CO234C6,C2H5CO3,[24.14026517 -inf]
8698,HO6CO9C11,C2H5CO3,[22.3234239 -inf]
8699,HO4CO7C9,C2H5CO3,[22.47037081 -inf]
8700,HO5CO8C10,C2H5CO3,[22.35646753 -inf]
8701,HO7CO10C12,C2H5CO3,[22.75001308 -inf]
8702,PETLPOXMUC,C2H5CO3,[24.52477309 -inf]
8703,C5CO23CHO,C2H5CO3,[22.47359313 21.10251851]
8704,ECOCO2H,C2H5CO3,[24.71262808 22.38777165]
8705,C7CO2DBCO3,C2H5CO3,[21.47906239 19.18084024]
8706,ECO3CO3,C2H5CO3,[22.34022488 19.3302455 ]
8707,C6DCRBBOH,C2H5CO3,[22.74760631 -inf]
8708,C5EDBCO3,C2H5CO3,[21.96424874 19.6928381 ]
8709,C7EDCCO,C2H5CO3,[22.08278778 -inf]
8710,CO23C5,C2H5CO3,[25.24445117 -inf]
8711,CO3H4CHO,C2H5CO3,[23.5192667 -inf]
8712,C6134CO2OH,C2H5CO3,[23.41959416 -inf]
8713,C6EO2OHCO3,C2H5CO3,[23.58681563 19.77887484]
8714,C7EDICARB,C2H5CO3,[24.47713969 -inf]
8715,EGLYOX,C2H5CO3,[26.39509855 24.45759213]
8716,HO1CO4C6,C2H5CO3,[22.27452368 -inf]
8717,C2H5CHO,C2H5CO3,[26.06896198 25.03130702]
8718,NC6H14,HEXCO2,[24.30717695 22.86409517]
8719,HO3C5CO2H,HO3C5O2,[18.60695964 18.51138298]
8720,HO3C5CO3H,HO3C5O2,[17.10876998 -inf]
8721,PECOH,HO3C5O2,[18.28298983 18.06336712]
8722,HO3C5OOH,HO3C5O2,[18.26779831 17.85943008]
8723,HO3CO6C7,HO3C5O2,[22.29871209 -inf]
8724,HO3CO6C8,HO3C5O2,[22.18332281 -inf]
8725,HO3C5CHO,HO3C5O2,[22.35700696 -inf]
8726,HO3C5CO3,HO3C5O2,[23.09373386 20.54825119]
8727,HOC2H4CO2H,HOCH2CH2O2,[19.99076325 19.43864213]
8728,HOC2H4CO3H,HOCH2CH2O2,[18.60837862 -inf]
8729,C2H5OH,HOCH2CH2O2,[25.09201235 23.64893056]
8730,HO14CO2C4,HOCH2CH2O2,[18.97921161 -inf]
8731,HO1CO3C5,HOCH2CH2O2,[17.36607504 -inf]
8732,HYETHO2H,HOCH2CH2O2,[21.37361253 21.59312016]
8733,C624O,HOCH2CH2O2,[21.93577841 19.07544331]
8734,NBUTOLBO,HOCH2CH2O2,[23.17026017 20.31209599]
8735,C624CO,HOCH2CH2O2,[20.55351837 -inf]
8736,MEKAOH,HOCH2CH2O2,[22.47289666 -inf]
8737,HOC2H4CHO,HOCH2CH2O2,[22.85333754 -inf]
8738,C2H4,HOCH2CH2O2,[26.00790085 24.56481906]
8739,HOC2H4CO3,HOCH2CH2O2,[24.52190987 21.56322955]
8740,C5H11CO3H,PEAO2,[18.78982514 -inf]
8741,NC5H12,PEAO2,[23.89217726 22.44909547]
8742,PEAOOH,PEAO2,[19.35030776 19.55834222]
8743,OCT3ONE,PEAO2,[20.8861034 -inf]
8744,C5H11CO3,PEAO2,[23.05716733 20.39351419]
8745,C5H11CHO,PEAO2,[21.88237543 -inf]
8746,CH2CHCH2OOH,ACR,[18.91896049 16.93003912]
8747,CH2CHCH2NO3,ACR,[21.27535298 19.5990967 ]
8748,CH2CHCH2O,ACR,[ 22.92717691 -78.25335835]
8749,CY6DIONOH,ACR,[14.68444117 -inf]
8750,HC3CCO3H,ACR,[16.7287522 -inf]
8751,ALLYLOH,ACR,[21.66222103 19.39511508]
8752,C4PAN8,ACR,[22.20401875 20.39063602]
8753,BUTDBO,ACR,[25.30329779 23.84500505]
8754,BUTDCO,ACR,[24.62649229 23.16585484]
8755,CH2CHCH2O2,ACR,[ 17.4708452 -80.01491757]
8756,CYC613DION,ACR,[22.1573795 -inf]
8757,HC3CCO3,ACR,[22.78519852 20.12693289]
8758,HC3CCHO,ACR,[21.68866357 -inf]
8759,ACROO,ACR,[22.84532828 22.69580353]
8760,C4H6,ACR,[23.97473743 23.76858229]
8761,CO,ACR,[20.65890851 20.51009364]
8762,C54CO3H,PEBO2,[17.45154337 -inf]
8763,NC5H12,PEBO2,[24.72744753 23.28436575]
8764,PEBOOH,PEBO2,[20.0343164 20.42457967]
8765,C54CHO,PEBO2,[21.08648214 -inf]
8766,C54CO3,PEBO2,[21.25624489 19.21415413]
8767,C918CO3H,NOPINONE,[16.24354522 -inf]
8768,NC91CO3H,NOPINONE,[17.09554516 -inf]
8769,BPINBO,NOPINONE,[23.55715388 21.65602494]
8770,C918PAN,NOPINONE,[20.34387644 18.79055667]
8771,NBPINAO,NOPINONE,[23.62685133 24.95796212]
8772,NBPINBO,NOPINONE,[22.99956515 24.3172815 ]
8773,NC91PAN,NOPINONE,[20.09020625 20.77195156]
8774,BPINAO,NOPINONE,[24.60531242 22.71803202]
8775,BPINANO3,NOPINONE,[23.22078413 21.13734528]
8776,NC91CHO,NOPINONE,[21.09352753 -inf]
8777,C918CHO,NOPINONE,[21.52694634 -inf]
8778,NC91CO3,NOPINONE,[21.46387047 21.43557992]
8779,NOPINOO,NOPINONE,[22.85304259 22.22081587]
8780,C918CO3,NOPINONE,[21.73299811 19.3693537 ]
8781,BPINENE,NOPINONE,[23.56160081 23.35544567]
8782,CO,NOPINONE,[20.66662282 20.03510599]
8783,HO2C3CO2H,IPROPOLO2,[17.85558231 17.41460347]
8784,IPROPOL,IPROPOLO2,[18.79813333 18.39006119]
8785,HO2C3CO3H,IPROPOLO2,[17.18492417 -inf]
8786,HEX3ONAOH,IPROPOLO2,[15.57922618 -inf]
8787,C6CO3HO25,IPROPOLO2,[15.80367621 -inf]
8788,HO14CO2C5,IPROPOLO2,[16.84811766 -inf]
8789,IPROPOLO2H,IPROPOLO2,[19.62963169 19.9150056 ]
8790,HO2CO4C5,IPROPOLO2,[21.16257527 -inf]
8791,HO2C3CHO,IPROPOLO2,[22.29932145 -inf]
8792,HO2C3CO3,IPROPOLO2,[23.05928859 20.21364136]
8793,C3H6,IPROPOLO2,[24.40089752 22.95781573]
8794,C112O,CH3CHO,[22.6063305 20.42964401]
8795,C66O,CH3CHO,[22.85344351 20.63036515]
8796,C6CO3OH5O,CH3CHO,[22.45375897 20.24905758]
8797,C71O,CH3CHO,[23.29175917 21.25655854]
8798,C122O,CH3CHO,[23.1465415 20.95100668]
8799,C73O,CH3CHO,[19.74333005 18.5211969 ]
8800,C102O,CH3CHO,[22.5018019 20.34630586]
8801,C81O,CH3CHO,[21.8093648 19.73119364]
8802,C92O,CH3CHO,[22.43753454 20.30859597]
8803,CO24C6O,CH3CHO,[19.19375174 17.58036211]
8804,CO3C4NO3O,CH3CHO,[21.2389862 21.34740565]
8805,C23O3MO,CH3CHO,[26.02699742 23.76534539]
8806,HEX3ONCO,CH3CHO,[21.78157861 19.66406695]
8807,HOCO3C54O,CH3CHO,[23.58782078 20.67192924]
8808,PHCOETO,CH3CHO,[24.17019236 22.63641149]
8809,PRNO3CO2H,CH3CHO,[16.60868306 16.64411026]
8810,DIEKAO,CH3CHO,[23.28397891 20.60533285]
8811,C66OH,CH3CHO,[16.47229772 -inf]
8812,HEX3ONCOH,CH3CHO,[15.35903467 -inf]
8813,C2H5OH,CH3CHO,[26.34728483 24.90420305]
8814,HO14CO3C5,CH3CHO,[16.7371793 -inf]
8815,MEKBO,CH3CHO,[25.70413289 23.44419576]
8816,C2H5NO3,CH3CHO,[22.18372103 19.83052966]
8817,C2H5O,CH3CHO,[26.58346853 25.30376391]
8818,C2H5OOH,CH3CHO,[22.38864632 22.65340354]
8819,HOCO3C5OOH,CH3CHO,[18.02471907 -inf]
8820,HYPROPO,CH3CHO,[25.18332282 23.69468934]
8821,IPROPOLO,CH3CHO,[24.38166391 22.86600956]
8822,IPROPOLPER,CH3CHO,[16.21405075 -inf]
8823,M2BUOL2NO3,CH3CHO,[16.83690084 14.74104342]
8824,ME2BUOLNO3,CH3CHO,[16.8911395 14.82256657]
8825,ME2BUOLO,CH3CHO,[19.63554843 19.33504765]
8826,C71OOH,CH3CHO,[17.74840359 -inf]
8827,C73OOH,CH3CHO,[14.03192762 -inf]
8828,C74O,CH3CHO,[18.10168834 18.25419348]
8829,PRNO3CO3H,CH3CHO,[16.56617717 -inf]
8830,MGLOOA,CH3CHO,[23.41588372 22.59129288]
8831,ECO3PAN,CH3CHO,[20.57974596 18.39766534]
8832,HEX3ONCOOH,CH3CHO,[16.40838103 -inf]
8833,C6CO34O,CH3CHO,[16.31325411 16.0797506 ]
8834,HO13C5O,CH3CHO,[23.22541634 20.32639257]
8835,HO8C9O,CH3CHO,[23.16636583 19.90973858]
8836,CO234C65O,CH3CHO,[22.11899784 20.20381586]
8837,C5MEJPAN,CH3CHO,[23.2620567 20.26448311]
8838,CO23C54O,CH3CHO,[23.54026493 21.51902505]
8839,CO24C6OOH,CH3CHO,[14.34390374 -inf]
8840,IPECNO3,CH3CHO,[22.05834529 19.54133112]
8841,IPROPOLPAN,CH3CHO,[19.37070025 18.36656062]
8842,MEKBOOH,CH3CHO,[20.22781445 -inf]
8843,METLMUCPAN,CH3CHO,[23.69489607 21.14468964]
8844,CO356OCO,CH3CHO,[22.73498335 21.34395311]
8845,C72O,CH3CHO,[24.52396888 22.33470806]
8846,DIEKAOOH,CH3CHO,[17.3470668 -inf]
8847,C74OOH,CH3CHO,[14.43599512 -inf]
8848,DMEBMUPAN,CH3CHO,[24.27669334 22.7223151 ]
8849,PE2ENEAO,CH3CHO,[25.55732532 24.07217089]
8850,PE2ENEBO,CH3CHO,[25.5573265 24.07217633]
8851,C61O,CH3CHO,[23.12647815 20.94307465]
8852,C4DBMEPAN,CH3CHO,[21.41899515 19.94127128]
8853,PPN,CH3CHO,[24.67862767 22.76627273]
8854,PRNO3PAN,CH3CHO,[17.40780056 18.71570291]
8855,PROPALO,CH3CHO,[23.62804551 20.53715169]
8856,PROPALOOH,CH3CHO,[18.36663526 -inf]
8857,C5CO2DBPAN,CH3CHO,[21.81355382 20.234987 ]
8858,C10PAN1,CH3CHO,[22.06341269 19.95719873]
8859,CO23C65O,CH3CHO,[15.59024156 15.37563457]
8860,IPEBO,CH3CHO,[24.0582476 22.54293511]
8861,HEX2ONBO,CH3CHO,[19.90637922 17.96287852]
8862,ME2BU2OLO,CH3CHO,[18.25527528 17.72024402]
8863,NBUTOLBO,CH3CHO,[23.17026017 20.31209599]
8864,BUTALO,CH3CHO,[22.6433528 20.68224782]
8865,SC4H9O,CH3CHO,[23.35743661 21.61477778]
8866,CBUT2ENE,CH3CHO,[26.15721488 25.95105974]
8867,TBUT2ENE,CH3CHO,[26.33545934 26.1293042 ]
8868,HO2CO35C7,CH3CHO,[21.151474 -inf]
8869,C61CO,CH3CHO,[19.41023155 -inf]
8870,PRONO3AO,CH3CHO,[20.85881158 22.63248885]
8871,PRONO3BO,CH3CHO,[21.12669612 22.90598706]
8872,DIEKAOH,CH3CHO,[21.69292671 -inf]
8873,C66OOH,CH3CHO,[17.41266417 -inf]
8874,C53NO32O,CH3CHO,[23.40267102 25.16722952]
8875,C52NO33O,CH3CHO,[23.40070834 25.16722775]
8876,C5CONO34O,CH3CHO,[22.03678586 22.1523205 ]
8877,MGLOOB,CH3CHO,[23.84115005 23.06480234]
8878,BUT2OLO,CH3CHO,[22.23761858 -inf]
8879,BUT2CHO,CH3CHO,[22.0832036 -inf]
8880,CPENT2ENE,CH3CHO,[25.41061762 25.20446248]
8881,PRNO3CO3,CH3CHO,[20.3215115 20.8788274]
8882,TPENT2ENE,CH3CHO,[25.51638665 25.31023151]
8883,CH3CHOHCO3,CH3CHO,[21.15126071 19.34540388]
8884,CH3CHOO,CH3CHO,[25.29109447 25.10963632]
8885,CH3CHOHCHO,CH3CHO,[21.21971059 -inf]
8886,C2H5O2,CH3CHO,[20.46216601 22.90081738]
8887,C3H6,CH3CHO,[24.20885656 24.00270143]
8888,C5H11CHO,CH3CHO,[21.56896582 -inf]
8889,C3H7CHO,CH3CHO,[23.23607756 -inf]
8890,CO,CH3CHO,[23.1046747 22.92392643]
8891,CYHEXONE,PENT1ENE,[22.66037396 -inf]
8892,CO25C6O,CO2C3CHO,[22.54204152 20.49918588]
8893,CO25C74O,CO2C3CHO,[23.73221273 21.67814033]
8894,CO25C6OH,CO2C3CHO,[16.74340595 -inf]
8895,CO25C74OH,CO2C3CHO,[17.67676481 -inf]
8896,CO25C6OOH,CO2C3CHO,[17.26174195 -inf]
8897,MEKANO3,CO2C3CHO,[21.54435754 18.98052773]
8898,MEKAOOH,CO2C3CHO,[20.73353685 21.25916431]
8899,BUTALNO3,CO2C3CHO,[21.9350765 19.67294519]
8900,C821O,CO2C3CHO,[20.89420535 19.31314375]
8901,C51O,CO2C3CHO,[24.41937438 22.07719862]
8902,C530NO3,CO2C3CHO,[21.7889599 19.53956192]
8903,C530O,CO2C3CHO,[23.99918229 21.10906252]
8904,CO25C74OOH,CO2C3CHO,[18.45789749 -inf]
8905,MEKAO,CO2C3CHO,[24.00899558 22.37215645]
8906,NC51O,CO2C3CHO,[21.36942613 22.23796867]
8907,C5PAN2,CO2C3CHO,[22.0237651 20.1023476]
8908,C61O,CO2C3CHO,[23.12647815 20.94307465]
8909,BUTALO,CO2C3CHO,[23.5140918 21.55298682]
8910,BUTALO2H,CO2C3CHO,[19.76390793 20.55177337]
8911,NC526O,CO2C3CHO,[21.63164455 22.0137827 ]
8912,MEKAOH,CO2C3CHO,[23.55823335 21.38612499]
8913,BUTALO2,CO2C3CHO,[17.4225106 19.17073676]
8914,ME3BU3ECHO,CO2C3CHO,[22.64349436 21.07484499]
8915,PE4E2CO,CO2C3CHO,[23.15702003 22.07818443]
8916,CO2C3OO,CO2C3CHO,[22.36701 21.20361272]
8917,HO2C3CHO,CO2C3CHO,[23.24653782 20.69269011]
8918,MEKAO2,CO2C3CHO,[19.36936969 21.41454565]
8919,CO,CO2C3CHO,[20.18059023 19.01790283]
8920,C6HO1CO3O,C2H5CHO,[21.74723502 19.53224617]
8921,C23O3EO,C2H5CHO,[25.55309348 23.22184919]
8922,HEX3ONBO,C2H5CHO,[21.89247352 19.77495169]
8923,C6CO3HO14,C2H5CHO,[15.34573808 -inf]
8924,C6CO3HO4,C2H5CHO,[15.43560497 -inf]
8925,MPRKAO,C2H5CHO,[23.20241906 20.20145491]
8926,NC3H7O,C2H5CHO,[25.51911359 23.74836174]
8927,NPROPOL,C2H5CHO,[20.16299397 19.77864071]
8928,HO3C3CO3H,C2H5CHO,[16.9866749 -inf]
8929,HO3C4O,C2H5CHO,[24.78643952 23.27873674]
8930,NBUTOLAO,C2H5CHO,[25.59147407 24.10277296]
8931,NC3H7NO3,C2H5CHO,[21.97527403 19.39384088]
8932,NC3H7OOH,C2H5CHO,[21.24131424 21.34620931]
8933,HEX3ONBOOH,C2H5CHO,[16.47566341 -inf]
8934,HO3C3PAN,C2H5CHO,[20.20864019 19.83204841]
8935,C6EO2OHPAN,C2H5CHO,[22.83370547 19.87800754]
8936,C82O,C2H5CHO,[22.80756547 20.62074629]
8937,M2PEDNO3,C2H5CHO,[21.97588862 19.45506567]
8938,MPRKAOOH,C2H5CHO,[16.55214967 -inf]
8939,C5EDBPAN,C2H5CHO,[21.12219961 19.73139064]
8940,OETLMUCPAN,C2H5CHO,[23.85507209 22.4021274 ]
8941,C7CO2DBPAN,C2H5CHO,[20.80492152 19.41085215]
8942,PBN,C2H5CHO,[23.5897036 21.75149758]
8943,PE2ENEAO,C2H5CHO,[25.55732532 24.07217089]
8944,PE2ENEBO,C2H5CHO,[25.5573265 24.07217633]
8945,BUTAL2O,C2H5CHO,[25.44592701 23.64771197]
8946,BUTAL2NO3,C2H5CHO,[21.89396826 -inf]
8947,PECO,C2H5CHO,[24.08689653 22.57045801]
8948,C6HOCOOOH,C2H5CHO,[16.23385487 -inf]
8949,HO3CO46C8,C2H5CHO,[19.72438008 -inf]
8950,MPRKAOH,C2H5CHO,[21.81752122 -inf]
8951,M2PECO,C2H5CHO,[24.08555314 22.56942669]
8952,C53NO32O,C2H5CHO,[23.40267102 25.16722952]
8953,C52NO33O,C2H5CHO,[23.40070834 25.16722775]
8954,C43NO34O,C2H5CHO,[21.38906493 23.1371614 ]
8955,BU1ENO3O,C2H5CHO,[21.66731631 23.41866007]
8956,EGLYOOB,C2H5CHO,[23.24152632 22.53387816]
8957,HO3C3CO3,C2H5CHO,[21.76859356 20.59416533]
8958,CPENT2ENE,C2H5CHO,[25.41061762 25.20446248]
8959,TPENT2ENE,C2H5CHO,[25.51638665 25.31023151]
8960,C2H5CHOO,C2H5CHO,[24.4814947 24.30644006]
8961,BUT1ENE,C2H5CHO,[24.60362549 24.39747036]
8962,HO3C3CHO,C2H5CHO,[20.93278621 -inf]
8963,NC3H7O2,C2H5CHO,[19.74229058 21.68116611]
8964,CO,C2H5CHO,[22.29507493 22.12073017]
8965,BUTACID,NC3H7O2,[20.15848423 19.44404798]
8966,PERBUACID,NC3H7O2,[20.60912332 -inf]
8967,HEX3ONDOH,NC3H7O2,[15.13325875 -inf]
8968,C3H7CHOOA,NC3H7O2,[21.04093813 20.19954478]
8969,NC3H7OOH,NC3H7O2,[20.75148642 20.8563815 ]
8970,M2PEDO,NC3H7O2,[24.31945238 22.79057319]
8971,C3H8,NC3H7O2,[25.19031404 23.74723226]
8972,C51OH2CO,NC3H7O2,[18.09597288 -inf]
8973,HEX3ONE,NC3H7O2,[21.94648735 -inf]
8974,MPRK,NC3H7O2,[22.4151919 -inf]
8975,C7DCCO2,NC3H7O2,[24.67543491 22.34542385]
8976,C3H7CO3,NC3H7O2,[25.04590563 22.37535985]
8977,C3H7CHO,NC3H7O2,[23.54948717 -inf]
8978,CH3O2NO2,CH3O2,[27.8412649 28.90899587]
8979,CH3CO2H,CH3O2,[24.19746266 22.92757415]
8980,CH3CO3H,CH3O2,[23.20614333 -inf]
8981,CH3CHOOA,CH3O2,[23.91680727 23.7423276 ]
8982,CH3OOH,CH3O2,[22.99716603 23.24341911]
8983,MEK2OOA,CH3O2,[22.42882608 22.14668791]
8984,PHCOME,CH3O2,[23.63544954 -inf]
8985,TC4H9O,CH3O2,[25.99917038 24.48399908]
8986,CH4,CH3O2,[26.41094501 24.96786323]
8987,TM124BPNO3,CH3O2,[25.31231079 22.91355471]
8988,MVKOOA,CH3O2,[22.99405469 22.75876482]
8989,MXYMUCPAN,CH3O2,[24.32924882 22.80194828]
8990,OXYMUCPAN,CH3O2,[22.87506437 21.35059791]
8991,TM124MUPAN,CH3O2,[24.42060044 22.86971715]
8992,TM135MUPAN,CH3O2,[24.08656019 22.74044998]
8993,MPHCOME,CH3O2,[24.27604885 -inf]
8994,DMPHCOME,CH3O2,[24.03449917 -inf]
8995,OXYBIPENO3,CH3O2,[23.70560898 21.30302604]
8996,PHIC3O,CH3O2,[24.59542393 23.45526718]
8997,C532CO,CH3O2,[20.9302033 -inf]
8998,CH3C2H2O2,CH3O2,[24.5351538 22.29145272]
8999,CH3CHOOB,CH3O2,[26.29842528 26.11736177]
9000,C4MCODBCO2,CH3O2,[26.01435624 23.42618524]
9001,MC3CODBCO2,CH3O2,[24.66253417 21.69033397]
9002,C3MCOCO2H,CH3O2,[22.51673691 -inf]
9003,C5CO14CO2,CH3O2,[25.85935283 23.29427652]
9004,MC4CODBCO2,CH3O2,[25.09498841 22.2442774 ]
9005,C7ADCCO2,CH3O2,[24.4955361 22.31266271]
9006,CH3COCH3,CH3O2,[25.22308992 -inf]
9007,CH3CHO,CH3O2,[24.50089681 -inf]
9008,CH3CO3,CH3O2,[27.18801336 24.17900916]
9009,CO2HO3C6,C3H7CHO,[15.1633933 -inf]
9010,HEX2ONCO,C3H7CHO,[20.80394747 18.83971542]
9011,C4NO3CO2H,C3H7CHO,[14.52946613 14.7595286 ]
9012,NBUTOL,C3H7CHO,[18.0252629 17.55574789]
9013,C4OHCO3H,C3H7CHO,[16.17396962 -inf]
9014,NC4H9NO3,C3H7CHO,[20.27384886 17.75446398]
9015,NC4H9OOH,C3H7CHO,[18.96082583 18.93746753]
9016,C4NO3CO3H,C3H7CHO,[13.53171564 -inf]
9017,PGLOOA,C3H7CHO,[22.36600375 21.7252628 ]
9018,PGLOOB,C3H7CHO,[21.09094014 20.73669636]
9019,HEX2ONCOOH,C3H7CHO,[15.42678527 -inf]
9020,C4OHPAN,C3H7CHO,[18.71814496 19.33975596]
9021,C4NO3PAN,C3H7CHO,[15.50026416 16.88949452]
9022,NC4H9O,C3H7CHO,[22.50292514 20.45135332]
9023,PE1ENEAO,C3H7CHO,[22.35913527 20.19221806]
9024,PE1ENEBO,C3H7CHO,[21.88448634 19.44796975]
9025,C93O,C3H7CHO,[23.11378199 20.92764228]
9026,PPEN,C3H7CHO,[21.68157716 19.83133423]
9027,C8CO2DBPAN,C3H7CHO,[20.98171143 19.58621763]
9028,C4CHO2O,C3H7CHO,[24.87004826 23.03188426]
9029,C93CO,C3H7CHO,[20.17345366 -inf]
9030,C52NO31O,C3H7CHO,[18.08432235 19.1786985 ]
9031,C51NO32O,C3H7CHO,[18.35227049 19.45444696]
9032,C4OHCO3,C3H7CHO,[20.11489203 19.95161833]
9033,C4NO3CO3,C3H7CHO,[17.46229577 18.00205913]
9034,C3H7CHOO,C3H7CHO,[20.24931088 19.40749483]
9035,C4OHCHO,C3H7CHO,[19.23446825 -inf]
9036,NC4H9O2,C3H7CHO,[17.80055642 19.44261558]
9037,PENT1ENE,C3H7CHO,[21.2927501 20.45135674]
9038,CO,C3H7CHO,[18.06289111 17.22178494]
9039,CO14O3CO2H,HCOCH2O2,[21.99075327 20.46322992]
9040,BZFUONOOA,HCOCH2O2,[22.59571389 20.65091211]
9041,HCOCH2CO2H,HCOCH2O2,[20.03126062 19.67521574]
9042,HCOCH2CO3H,HCOCH2O2,[19.0797608 -inf]
9043,BUTALO,HCOCH2O2,[22.6433528 20.68224782]
9044,NC526O,HCOCH2O2,[22.06360364 22.44574179]
9045,HCOCH2OOH,HCOCH2O2,[21.50247877 21.03712513]
9046,CO14O3CHO,HCOCH2O2,[25.42893276 23.63725521]
9047,C3COCCHO,HCOCH2O2,[17.42673047 -inf]
9048,HCOCH2CHO,HCOCH2O2,[23.33290246 -inf]
9049,CO13C4OH,HCOCH2O2,[22.29249125 -inf]
9050,HCOCH2CO3,HCOCH2O2,[24.54067409 21.61616849]
9051,CH3CHO,HCOCH2O2,[24.36487207 22.92179028]
9052,LIMAO,LIMAL,[24.20106336 21.06724111]
9053,LIMBO,LIMAL,[23.93661971 20.58854394]
9054,NLIMO,LIMAL,[23.98310445 24.03414431]
9055,LIMANO3,LIMAL,[23.75302429 21.31800724]
9056,LIMBOO,LIMAL,[23.54069286 21.0286698 ]
9057,CO,LIMAL,[20.98842836 18.47671089]
9058,CH2OOD,CH2OO,[23.26894636 23.11987053]
9059,CH2OOE,CH2OO,[24.16245914 23.92716927]
9060,CH2OOG,CH2OO,[23.03985706 22.34355932]
9061,CH2OOA,CH2OO,[24.56144065 24.36460578]
9062,CH2OOC,CH2OO,[23.73738464 23.51396411]
9063,CH2OOF,CH2OO,[23.20036949 22.91018546]
9064,CH2OOB,CH2OO,[24.20022234 23.94207611]
9065,CO2C3CO2H,CH3COCH2O2,[21.09598647 19.60985675]
9066,MAE,CH3COCH2O2,[21.66231854 20.0743181 ]
9067,CH3CCH3OOA,CH3COCH2O2,[24.38745241 24.17204979]
9068,CO2C3CO3H,CH3COCH2O2,[19.28170705 -inf]
9069,CO2C3OOA,CH3COCH2O2,[22.58045638 21.50162082]
9070,MIBKAO,CH3COCH2O2,[22.55124955 20.43055354]
9071,C6OTRIKET,CH3COCH2O2,[21.92035367 -inf]
9072,CO24C6,CH3COCH2O2,[18.9693776 -inf]
9073,HYPERACET,CH3COCH2O2,[22.78650979 21.17623077]
9074,CO24C5,CH3COCH2O2,[22.27270269 -inf]
9075,CO235C6,CH3COCH2O2,[17.85713916 -inf]
9076,CH3COCH3,CH3COCH2O2,[24.94783825 23.50475646]
9077,CO2C3CO3,CH3COCH2O2,[24.52737538 21.80156333]
9078,HO1CO24C5,CH3COCH2O2,[20.47947041 -inf]
9079,CO2C3CHO,CH3COCH2O2,[23.29442783 -inf]
9080,LMKOOB,C817O2,[23.07485797 19.33906264]
9081,C817CO3H,C817O2,[19.38681454 -inf]
9082,KLIMONONIC,C817O2,[21.89011861 20.66235258]
9083,C817CO3,C817O2,[24.27387016 22.94036631]
9084,LMLKET,C817O2,[23.4684576 -inf]
9085,CO2C4CO2H,MEKAO2,[19.65542517 18.64215556]
9086,CO2C4CO3H,MEKAO2,[18.68039579 -inf]
9087,MEKAOOH,MEKAO2,[19.5966819 20.12230936]
9088,HEX2ONBO,MEKAO2,[19.90637922 17.96287852]
9089,C816O,MEKAO2,[22.65824719 20.25262449]
9090,CO25C6,MEKAO2,[22.13465504 -inf]
9091,C816CO,MEKAO2,[20.79615681 -inf]
9092,CO25C7,MEKAO2,[23.25887392 -inf]
9093,MEK,MEKAO2,[24.55958763 23.11650584]
9094,CO2C4CHO,MEKAO2,[22.68218826 -inf]
9095,CO2C4CO3,MEKAO2,[23.86306688 21.11791648]
9096,MEK2OOC,BIACETO2,[23.62215296 22.73817286]
9097,CO23C4CO3H,BIACETO2,[18.9553628 -inf]
9098,MEK2OOA,BIACETO2,[22.45364969 22.17151152]
9099,CO23C65O,BIACETO2,[15.59024156 15.37563457]
9100,BIACETOOH,BIACETO2,[20.12047608 20.15375405]
9101,C614CO,BIACETO2,[21.67869988 -inf]
9102,BIACET,BIACETO2,[23.71993482 21.7831978 ]
9103,CO23C4CHO,BIACETO2,[22.58302155 -inf]
9104,CO23C4CO3,BIACETO2,[23.93875376 21.26973707]
9105,APINOOB,C96O2,[23.69822934 22.30959235]
9106,PERPINONIC,C96O2,[19.64916665 -inf]
9107,C96OOH,C96O2,[20.18894491 20.43773713]
9108,PINONIC,C96O2,[22.25850544 20.78409462]
9109,C96CO3,C96O2,[24.21114434 23.0181246 ]
9110,PINAL,C96O2,[23.35771299 -inf]
9111,APINAO,PINAL,[24.13404872 21.62196141]
9112,APINBO,PINAL,[23.92436597 21.38942291]
9113,NAPINAO,PINAL,[23.77868248 24.49267911]
9114,APINANO3,PINAL,[22.79871375 20.41626781]
9115,NAPINBO,PINAL,[23.45128527 24.16953431]
9116,APINBOO,PINAL,[23.64047129 22.25217375]
9117,CO,PINAL,[21.08820679 19.70021484]
9118,C5CO24O,HCHO,[14.31181247 -inf]
9119,HO2CO3C4O,HCHO,[16.50976332 -inf]
9120,C5124COO,HCHO,[21.25751111 18.65092348]
9121,C531O,HCHO,[22.63850561 18.70306503]
9122,C53O,HCHO,[23.4199829 21.19792978]
9123,C55O,HCHO,[21.77604417 19.11808552]
9124,C5COCHOO,HCHO,[24.00723946 21.0322432 ]
9125,C6135COO,HCHO,[22.14792989 20.01347935]
