,0,1,pr  0,dg  0,cl  0,bt  0,ev  0,pr  1,dg  1,cl  1,bt  1
C6MOHCOCO3,0.15799010156984583,0.25148885488955175,0.00033513220763024506,0.0011299435028248588,0.0026953520519413087,9.738139823723704e-06,3.0834463501601215e-11,0.00041800593203335717,0.001411631846414455,0.0022226280201287077,1.259744884120214e-05
NPXYQO2,0.35608065760387814,0.11075629656105924,0.00017704291258684038,0.0011299435028248588,0.001962850902017691,4.709428275407366e-06,4.495841006353839e-10,0.00017335723531942737,0.001129305477131564,0.001792821571112861,4.704110643233711e-06
C5DBCO2CO3,0.03424027278985431,0.021622847313626514,0.00020608073720375863,0.0011299435028248588,0.0012892464105925623,2.2349829103628175e-06,1.7519061771557295e-09,0.00019120404726478269,0.001129305477131564,0.0008467923862635013,2.2324592883143034e-06
C3MCOCO2H,0.5653103765535101,0.5307191530606291,0.00038288266360560176,0.0016949152542372883,0.0015704187784105765,1.0137243914859921e-05,6.305312096388481e-09,0.000377014044824864,0.001693958215697346,0.0013261003952114768,1.0125797486282734e-05
MXCATEC1O2,0.10169851229012367,0.3469500326578041,0.0003548553547447141,0.0011299435028248588,0.0017354284205789835,1.7560580009993565e-06,7.281548303918544e-09,0.00035289220202260133,0.001129305477131564,0.001460272541540031,1.7540751551040955e-06
T123CAT1O2,0.012306784308252801,0.2502891142549809,0.0003736664610939104,0.0011299435028248588,0.0017056655868831207,1.7560580009993565e-06,2.257090513016011e-08,0.0003481298826223092,0.001129305477131564,0.0013711353678284223,1.7540751551040955e-06
T124CAT1O2,0.014870103639512133,0.2532703922058513,0.00023265434816355674,0.0011299435028248588,0.0019049139361527452,7.982081822724348e-08,2.4629295043342636e-07,0.00021640483606767186,0.001129305477131564,0.001689971389624406,7.973068886836798e-08
MCATEC1O2,0.15665764479670932,0.3912953636897183,0.00024176082791793027,0.0011299435028248588,0.0012355765909441091,3.192832729089739e-07,4.63324879747368e-08,0.0002397166910763439,0.001129305477131564,0.0010960633931035987,3.189227554734719e-07
C45O2,0.2288854745301764,0.2849385579297477,0.00017648460759226638,0.0016949152542372883,0.004516717020782998,1.1973122734086522e-06,4.1458880649955295e-07,0.00017175882839344753,0.001693958215697346,0.0048057802215854765,8.212260953441902e-06
DM124O2,0.23597320057273347,0.3319711353406677,0.0008893464295408376,0.0025423728813559325,0.0008751843622913871,3.991040911362174e-06,6.7470884146956096e-06,0.0008130101773423707,0.002540937323546019,0.0008952417692882542,3.986534443418399e-06
TLEPOXMUC,0.5733224723045566,0.5842079660177517,7.988118176791495e-05,0.0016949152542372883,0.00839298003570678,3.831399274907687e-06,5.0111208800270066e-15,7.887409687625203e-05,0.001693958215697346,0.00780452079245505,3.906803754550031e-06
TM123O2,0.18836786336703318,0.18245677186726206,0.0005761379637474816,0.0011299435028248588,0.0010132663269820368,1.5964163645448696e-07,2.301831160853502e-08,0.0005585827953768759,0.001129305477131564,0.0007814264176949682,1.5946137773673596e-07
TM124O2,0.22234046938973046,0.21684524757477228,0.0006583475600217133,0.0011299435028248588,0.0008288624672717483,3.192832729089739e-07,5.513368456122599e-08,0.0006600523013993653,0.001129305477131564,0.0007901707265357451,3.189227554734719e-07
TM124OXMUC,0.5734714714487618,0.5741061676653586,7.838808963028549e-05,0.0019774011299435027,0.007790284666063896,3.9112200931349305e-06,4.323480020347732e-15,8.378049258385538e-05,0.001976284584980237,0.007144882067633418,3.7473423768132953e-06
MGLOOB,0.0,0.0,0.0004395346431585436,0.002824858757062147,0.0039060794167248315,8.931949559628545e-05,1.1049653552447896e-07,0.0003921212897342382,0.00282326369282891,0.0033106863204426192,9.719170973054057e-05
TM135BPRO2,0.3610531192118927,0.39892272598485917,8.055177751870205e-05,0.0016949152542372883,0.0039684131525034964,2.155162092135574e-06,4.701291872845482e-15,7.883364139965097e-05,0.001693958215697346,0.003520163906130267,1.5148830884989917e-06
TM135OXMUC,0.5317300811648492,0.5313894684739953,7.912243217158128e-05,0.0019774011299435027,0.007702233280311545,3.512116001998713e-06,4.225296565173517e-15,7.741022536849778e-05,0.001976284584980237,0.007201811358883553,4.145995821155135e-06
TOL1OHNO2,0.6057836229237583,0.6612721690358417,0.00092313459603496,0.0008474576271186442,0.0015248438742126405,3.5041339201759886e-05,3.23528671382245e-06,0.000933292235999997,0.000846979107848673,0.0014882308214229322,3.500177241321354e-05
C6DCARBBO,0.0,0.0,0.00047554450580465277,0.0008474576271186442,0.003283465515207311,5.204317348416275e-05,6.81695139123606e-08,0.0004745179605443673,0.000846979107848673,0.0026011882479423922,4.943302709838815e-05
PBZPOXMUC,0.47530242639052006,0.4805848417330658,8.714524862355976e-05,0.0019774011299435027,0.01681384733763323,9.89778146017819e-06,6.161571098782761e-15,8.472574444935933e-05,0.001976284584980237,0.014340524455560055,9.966336108545998e-06
METLMUCCO3,0.08185168310896651,0.2675762870767594,0.00011217503000410291,0.0014124293785310734,0.007024501595743152,2.3946245468173045e-07,1.402012038659863e-10,0.00011526560079828683,0.001411631846414455,0.006136208393574389,2.391920666051039e-07
C531O2,0.1196911999921424,0.14693589166147109,0.00012581220781701075,0.0008474576271186442,0.001738647716106937,5.427815639452557e-05,2.171095761736996e-06,0.00013252622864535243,0.000846979107848673,0.002299281741980606,5.437632980822696e-05
C818O2,0.37607760715068006,0.43820580880031934,0.00044525710762930397,0.0014124293785310734,0.004060000416249224,0.00010488455515059793,5.429664973764023e-06,0.00043667930233957995,0.001411631846414455,0.0037569769966118043,0.00010596208550606105
LIMALAO2,0.5082831512558716,0.30131007874416205,0.00010044517469254045,0.0014124293785310734,0.013636384560988335,3.5200980838214375e-05,5.261556203860547e-14,0.00010011789340496801,0.001411631846414455,0.012270070336090812,3.3008505191504345e-05
C534O2,0.15069748653419837,0.19508881603724149,8.623328676578283e-05,0.0008474576271186442,0.0014493852264922042,2.107269601199228e-05,1.297956843517001e-06,8.351743536823739e-05,0.000846979107848673,0.0012286749385587413,2.1208363238985884e-05
CH3COCO3H,0.3969394375115194,0.43328159174155034,0.0004531213461611571,0.0019774011299435027,0.0,0.0,5.185809994221366e-06,0.0004250257730702971,0.001976284584980237,0.0,0.0
LMLKBO2,0.3438207516231169,0.3087877653263595,0.00011054074042204993,0.0014124293785310734,0.004967089467181006,1.4846672190267288e-05,3.3243331035292806e-09,0.00011041193222857505,0.001411631846414455,0.004450686513971941,1.4829908129516444e-05
LIMALBO2,0.5082831512951745,0.30131007874432997,0.00010044517469254045,0.0014124293785310734,0.010957123705732087,1.516595546317626e-06,5.261556203860547e-14,0.00010011789340496801,0.001411631846414455,0.010033524387828684,1.5148830884989917e-06
C614CO,0.5708185129160787,0.6723846799328949,0.0005237509622325389,0.0016949152542372883,0.0,0.0,2.7565391899428248e-05,0.0004826446176129703,0.001693958215697346,0.0,0.0
HO2C43CHO,0.07394231142502171,0.14896355256708643,0.00018532762368401152,0.0011299435028248588,0.004616476119464082,1.532559709963075e-05,7.2856652704370305e-09,0.00017877651105031923,0.001129305477131564,0.004378684417209295,1.6902906040094013e-05
C6O4KETO2,0.0,0.052169071224210356,0.00011363637138426677,0.0008474576271186442,0.0007213735107935104,0.0,1.8563820118576082e-09,0.00010665090531997497,0.000846979107848673,0.000687646339472153,0.0
MPRANO3O2,0.5114571978866375,0.21821312876890528,7.606793825998907e-05,0.0011299435028248588,0.0035785607398821882,1.5964163645448696e-07,6.2497936652720034e-15,7.52112733197261e-05,0.001129305477131564,0.0030831613052099208,1.5946137773673596e-07
C6CO34O2,0.0,0.04223035422302536,0.0002847024806489122,0.0011299435028248588,0.0007864079278366299,1.7560580009993565e-06,2.0633743702584803e-07,0.00025813176009710606,0.001129305477131564,0.0007839361113102739,1.7540751551040955e-06
C730O2,0.2975566627640182,0.256832009699081,0.00010117208173414606,0.0014124293785310734,0.0036291201509640525,3.991040911362174e-07,1.0019698669601521e-14,9.648519255902737e-05,0.001411631846414455,0.0031706933255473847,3.9865344434183993e-07
C5CO234O2,0.04147803486126492,0.19982643836866307,0.00010986094829496085,0.0008474576271186442,0.0011941044745195507,0.0,6.082738057940358e-11,0.00011012468849473723,0.000846979107848673,0.0009293012799766322,0.0
C3MDIALOOH,0.4507783382883682,0.4390896653873557,0.0003010563197388791,0.0016949152542372883,0.002455898926313942,4.150682547816661e-06,6.245699608793439e-07,0.00027657370146214603,0.001693958215697346,0.002118340943360849,4.5446492654969745e-06
NC71O2,0.26236516271710236,0.327384457749257,0.0002396329038458842,0.0008474576271186442,0.0018751753195264417,1.4846672190267288e-05,2.550832800466847e-07,0.00024062495852432541,0.000846979107848673,0.0016773015005255504,1.4829908129516444e-05
NBZQO2,0.3055533457986612,0.09912138415638709,0.00024194186643633183,0.0011299435028248588,0.0011343705079479547,2.793728637953522e-06,1.9518815714088156e-08,0.00022423554430000043,0.001129305477131564,0.00111423820527154,2.790574110392879e-06
HIEB2O2,0.0,0.08467893248210495,9.631473828235993e-05,0.0008474576271186442,0.002180944377883061,1.1973122734086522e-06,6.5334406296955815e-15,9.579625441313023e-05,0.000846979107848673,0.0019362085401362613,1.1959603330255197e-06
MPRBNO3CHO,0.581939900840674,0.5003588442325027,0.00021187442177854685,0.0014124293785310734,0.004825840402564558,7.024232003997426e-06,1.297496452148933e-07,0.00020703694737964626,0.001411631846414455,0.003497378375822178,7.09603130928475e-06
DIEKAO2,0.24504439169959782,0.3601160921914079,0.00015065379866323353,0.0016949152542372883,0.005781705408405897,1.3250255825722418e-05,1.7768877089571858e-10,0.0001469140334055519,0.001693958215697346,0.004976066261601928,1.1640680574781725e-05
C53O2,0.24498933055476416,0.3785504519675928,0.00013213402168297622,0.0014124293785310734,0.003699053223968896,1.420810564444934e-05,1.880893561129054e-10,0.00012909583646343023,0.001411631846414455,0.00305702138983676,1.41920626185695e-05
OETLBIPRO,0.0,0.0,0.00023563614643496523,0.0033898305084745766,0.01770822778972716,3.895255929489482e-05,1.0631836655334016e-09,0.0002326668871060083,0.003387916431394692,0.01707227625267972,3.954642167871052e-05
CO23C5,0.5334904577360333,0.5690581086474404,0.0005898232529868474,0.0025423728813559325,0.004607286265029829,5.611403521375217e-05,1.4520180082702419e-08,0.0005673434205146272,0.002540937323546019,0.004023189992987279,6.864812311566484e-05
ETHENO3O2,0.37010806803520885,0.08699627235259798,0.0002339152810222922,0.0014124293785310734,0.0022074809740401545,0.0001431985478996748,1.1628085745101231e-05,0.00021239612696424625,0.001411631846414455,0.0020280060184510087,0.00014303685582985217
LMLKAO2,0.34426749468222556,0.3087896925498564,0.0001302343538143931,0.0019774011299435027,0.004944986548754082,3.06511941992615e-05,6.387736022339626e-08,0.00012872230388267988,0.001976284584980237,0.004365914855828369,3.06165845254533e-05
IBUTALCO2,0.29777116273803095,0.3519043745336854,0.00017775418559879888,0.0011299435028248588,0.0035073353958522267,6.305844639952235e-06,1.8867443828849805e-10,0.0001581709431670672,0.001129305477131564,0.0028323339254032755,6.2189937317327025e-06
C733O2,0.25999910390129893,0.24344644611114688,0.00019362104389128405,0.0014124293785310734,0.004268347036713228,1.0456527187768896e-05,1.1986754905363198e-12,0.00018912224533413371,0.001411631846414455,0.0038391075659683417,1.3075832974412349e-05
CHOPRNO3,0.5302183380290512,0.4447083006647654,0.00016346141495397038,0.0011299435028248588,0.0030990782040787954,8.620648368542295e-06,6.309084134766725e-08,0.00015964390258800502,0.001129305477131564,0.002650508532311864,8.929837153257213e-06
HOCO3C54O2,0.25813063079072035,0.44402466360551085,8.704585606809397e-05,0.0011299435028248588,0.005693941110096669,1.0376706369541653e-06,8.994029566817783e-10,8.525872777783007e-05,0.001129305477131564,0.004985712140268298,1.0364989552887837e-06
C106O2,0.3906063756632624,0.41623906690973944,0.0004027767107338332,0.0016949152542372883,0.007577299440710682,0.00012452047643449982,1.735688277376616e-07,0.00039811841821401186,0.001693958215697346,0.006365455590313429,0.00010803508341663862
C41O2,0.32085772303166804,0.3799198981221107,0.0001180574644473949,0.0014124293785310734,0.0027794294795805354,4.150682547816661e-06,2.346050182631498e-11,0.00011483533806589663,0.001411631846414455,0.002323321741649759,4.145995821155135e-06
CH2OOB,0.0,0.0,0.00026758207676070016,0.0025423728813559325,0.0007121034494609166,4.150682547816661e-06,3.497459147573467e-07,0.0002617176787113494,0.002540937323546019,0.00047604969719203905,3.986534443418399e-06
C62O2,0.0,0.14502006802935788,0.00017062937907019938,0.0011299435028248588,0.0019315568768661353,8.301365095633322e-06,4.391524909588291e-07,0.00014942704283751147,0.001129305477131564,0.0017910705565983473,9.328490597599054e-06
C74O2,0.0,0.11225588382976483,9.241234474187613e-05,0.0008474576271186442,0.003970813297832076,4.549786638952878e-06,3.991274714242936e-09,8.748509609491828e-05,0.000846979107848673,0.0034790005588312524,6.69737786494291e-06
C6H5CH2CO3,0.2206859887651732,0.3110316325436289,0.00022296321390499448,0.0016949152542372883,0.002268291266938195,1.9156996374538436e-06,3.442931637074686e-09,0.00022096481619353884,0.001693958215697346,0.0023125135369582773,1.9135365328408313e-06
ACETMECO3,0.1695473442743698,0.2539790328350534,0.0002688058464711699,0.0016949152542372883,0.0027967248528207624,1.516595546317626e-06,1.3768151722076108e-07,0.00028109810409686885,0.001693958215697346,0.002567530728808768,1.5148830884989917e-06
PINALO2,0.413536051151295,0.41777770843857504,0.00023256269180789766,0.0014124293785310734,0.006053622397734191,9.674283169141909e-05,1.630178571471558e-08,0.00022049656490890366,0.001411631846414455,0.005045067549480044,8.028880369044655e-05
BUTDBO2,0.3907877577433343,0.4259481775966357,7.240598283043625e-05,0.0016949152542372883,0.007350354676411873,1.5964163645448696e-06,3.610803880046648e-15,7.004480484522235e-05,0.001693958215697346,0.00682933309911978,1.6743444662357275e-06
C5CO23O2,0.0,0.06622990207987256,0.00030264579785646827,0.0014124293785310734,0.0036934274818629315,1.516595546317626e-05,1.637077775597496e-06,0.0002925994783639583,0.001411631846414455,0.0030322707944360513,1.546775364046339e-05
PROL11MO2,0.0,0.0,9.18354004691839e-05,0.0016949152542372883,0.006297407842887389,5.427815639452557e-06,3.4916919192937247e-15,9.298646143280968e-05,0.001693958215697346,0.005779396464978678,5.421686843049023e-06
HO4CO7C9,0.6579785577601962,0.6772141809737293,0.00045319074336553164,0.0025423728813559325,0.014974007634933489,0.0001604398446367594,1.1469155154995087e-09,0.0004404507391714376,0.002540937323546019,0.013656270450831166,0.0001584248787814472
C7DCO2,0.19380218266047158,0.26855821633195914,6.722810500006539e-05,0.0008474576271186442,0.004740910344620481,0.0,2.6429166669927403e-16,6.684693405271742e-05,0.000846979107848673,0.0041361926314403726,0.0
PXYLCO3,0.23371207189941903,0.33538481834457273,0.00035002980107640797,0.0019774011299435027,0.0022029097477375575,2.0753412739083306e-06,1.1550154432680914e-08,0.000317262861248899,0.001976284584980237,0.001778424708648652,2.0729979105775673e-06
TL4OHNO2O2,0.19032743424930226,0.3446089265934369,0.0001502415556446428,0.0008474576271186442,0.0003825289387428259,7.982081822724348e-08,1.1336398112630482e-14,0.00014961256037854611,0.000846979107848673,0.00032523598359061455,7.973068886836798e-08
C6COCHOO2,0.20239492404560377,0.2811281461788306,0.0002154007394347417,0.0011299435028248588,0.005854004637938889,1.700183428240286e-05,7.091647396002014e-13,0.00022110533547950315,0.001129305477131564,0.004561526411482043,1.4750177440648076e-05
C922O2,0.3384010424271028,0.28092508986459463,0.0002823808124575344,0.0011299435028248588,0.003964184823388864,1.053634800599614e-05,1.6629348703074427e-09,0.0002824946475283466,0.001129305477131564,0.003492841072248695,1.0524450930624573e-05
METHACETO2,0.19516878218499326,0.2787146043461896,0.00031629503696248306,0.0025423728813559325,0.002952403445112999,9.418856550814731e-06,3.9075735001440677e-07,0.0003118662190379658,0.002540937323546019,0.0026510878003924224,9.408221286467422e-06
HO5CO8C10,0.6548039051974204,0.6722766002574723,0.00040435998251641834,0.0019774011299435027,0.012699590140448764,7.606923977056304e-05,5.425532719231774e-11,0.00040227050684222545,0.001976284584980237,0.01094164196894393,7.590361580268632e-05
C519O2,0.24473518450368661,0.27144379027796683,0.0005635875464791038,0.0016949152542372883,0.005073827207845352,3.863327602198585e-05,4.541557564607274e-06,0.0005458629405640432,0.001693958215697346,0.004472114132649012,2.2085400816537932e-05
