,source,target,flux
7742,HO3C4O2,HO3C3CHO,[10.87927325 13.35084611]
7743,OXYBIPERO,MC5DICARB,[24.90308998 24.90308998]
7744,TM123BPRO,MC5DICARB,[25.11394334 25.11394334]
7745,TM124BPRO,MC5DICARB,[25.32428245 25.32428245]
7746,C7M15CO2O,IC7DICARB,[26. 26.]
7747,IPBZMUCPAN,IC7DICARB,[9.7930916 9.7930916]
7748,C7MCO2OOH,IC7DICARB,[ -inf 15.82458514]
7749,IPBZBIPRO,IC7DICARB,[25.47712127 25.47712127]
7750,C815CO2O,C7DICARB,[26. 26.]
7751,PBZMUCPAN,C7DICARB,[9.80753503 9.80753503]
7752,C815CO2OOH,C7DICARB,[ -inf 15.82458514]
7753,PBZBIPERO,C7DICARB,[25.47712127 25.47712127]
7754,HO14MC5,CO2MC5OH,[9.23552845 9.23552845]
7755,HO1MC5OOH,CO2MC5OH,[9.50920252 9.50920252]
7756,HO2MC5O,CO2MC5OH,[27.32489234 27.42929633]
7757,HO1MC5NO3,CO2MC5OH,[8.88195497 8.88195497]
7758,HO1MC5O2,CO2MC5OH,[ 9.97618327 12.44775613]
7759,C57NO3PAN,C57NO3CO3,[16.52243436 17.01448843]
7760,C57NO3CO3H,C57NO3CO3,[8.40531219 8.40531219]
7761,C57NO3,C57NO3CO3,[8.63449743 8.63449743]
7762,CYHEXONE,CYHXONAO2,[8.73239376 8.73239376]
7763,C511O,HCOCH2CHO,[26. 26.]
7764,CHOC2H4O,HCOCH2CHO,[24.67082936 24.68146474]
7765,C44O,HCOCH2CHO,[26. 26.]
7766,C620O,HCOCH2CHO,[26. 26.]
7767,C67O,HCOCH2CHO,[27.10740457 27.28143486]
7768,CHOC2PAN,HCOCH2CHO,[9.42160393 9.42160393]
7769,C6TRONOHO,HCOCH2CHO,[26. 26.]
7770,C618PAN,HCOCH2CHO,[9.82412583 9.82412583]
7771,C6DIALO,HCOCH2CHO,[23.59036949 23.85263799]
7772,NISOPOOH,NC4CHO,[10.01283722 10.01283722]
7773,NISOPNO3,NC4CHO,[9.93196611 9.93196611]
7774,NISOPO,NC4CHO,[24.67082936 24.68146474]
7775,NISOPO2,NC4CHO,[10.69218661 13.16375947]
7776,C7M2CO5O,C5MDICARB,[26. 26.]
7777,C7M2CO5OH,C5MDICARB,[ -inf 14.91472218]
7778,TM135MUPAN,C5MDICARB,[9.90633504 9.90633504]
7779,TM135BPRO,C5MDICARB,[25.69897 25.69897]
7780,C7M2CO5OOH,C5MDICARB,[ -inf 14.72024802]
7781,DMEBIPRO,C5MDICARB,[25.39794001 25.39794001]
7782,MXYBIPERO,C5MDICARB,[25.04139268 25.04139268]
7783,MMALANHYO,CO2H3CO3,[26. 26.]
7784,C4PAN6,CO2H3CO3,[16.52243436 17.01448843]
7785,TM124MUCCO,CO2H3CO3,[ -inf 15.87102756]
7786,CO2H3CO3H,CO2H3CO3,[8.86569606 8.86569606]
7787,TM123MUCCO,CO2H3CO3,[ -inf 14.72024802]
7788,DMKCOOH,CO2H3CO3,[ -inf 16.51963093]
7789,CO2H3CHO,CO2H3CO3,[9.38935276 9.38938336]
7790,CO3C4CO2H,MEKCO2,[ 8.2787536 14.72024818]
7791,CO3C4CO3H,MEKCO2,[ -inf 15.05785135]
7792,MEKCOOH,MEKCO2,[8.5571787 8.55044296]
7793,CO24C6,MEKCO2,[ -inf 14.72024802]
7794,HO1CO24C6,MEKCO2,[ -inf 15.02127802]
7795,MEK,MEKCO2,[6.9418328 6.94502341]
7796,CO3C4CO3,MEKCO2,[12.12329984 14.59388739]
7797,CO3C4CHO,MEKCO2,[ -inf 15.16553028]
7798,BUTDBNO3,MVKOH,[9.55509445 9.55509445]
7799,BUTDBOH,MVKOH,[9.68663627 9.68663627]
7800,BUTDBOOH,MVKOH,[9.9106244 9.9106244]
7801,BUTDBO2,MVKOH,[10.73961126 13.21118412]
7802,MVKO2,MVKOH,[10.87927325 13.35084611]
7803,ISOPAO,C524O2,[26. 26.]
7804,C524OOH,C524O2,[8.54900325 8.54900325]
7805,C811CO3H,C811CO3,[9.01703334 9.01703334]
7806,C89CO2,C811CO3,[25.90308999 25.90308999]
7807,C811PAN,C811CO3,[16.52243436 17.01448843]
7808,HO4C5CO3H,PE1ENEBO2,[ -inf 14.79055252]
7809,C52OH1OOH,PE1ENEBO2,[8.5571787 8.55044296]
7810,HO4C5CO3,PE1ENEBO2,[12.27790548 14.74878838]
7811,PENT1ENE,PE1ENEBO2,[8.61453859 8.59681296]
7812,MGLOOA,MGLOO,[25.38021123 25.38021123]
7813,MGLOOC,MGLOO,[25.04139268 25.04139268]
7814,MGLOOB,MGLOO,[25.25527252 25.25527252]
7815,C7M6CO2O,C7EDICARB,[26. 26.]
7816,C7M6CO2OH,C7EDICARB,[10.06069784 10.06069784]
7817,PETLMUCPAN,C7EDICARB,[9.77597433 9.77597433]
7818,C7M6CO2OOH,C7EDICARB,[ -inf 15.8048512]
7819,PETLBIPRO,C7EDICARB,[25.80617996 25.80617996]
7820,HOC3H6CO3H,HOC3H6CO3,[9.1172713 9.1172713]
7821,C4PAN1,HOC3H6CO3,[16.52243436 17.01448843]
7822,HOC3H6CHO,HOC3H6CO3,[9.42177717 9.42180556]
7823,HO1CO4C6,HOC3H6CO3,[ -inf 14.41921803]
7824,C6135COO,CHOC3COCO3,[26. 26.]
7825,CHOC3COOOH,CHOC3COCO3,[9.87794695 9.87794695]
7826,CHOC3COPAN,CHOC3COCO3,[16.52243436 17.01448843]
7827,CO235C6CHO,CHOC3COCO3,[ -inf 16.51963093]
7828,CO13C4CHO,CHOC3COCO3,[10.12394621 10.12396172]
7829,NC4OOA,BIACETOH,[25.91381385 25.91381385]
7830,HMVKBPAN,BIACETOH,[9.15533604 9.15533604]
7831,IEC2OOH,BIACETOH,[ 9.43616265 15.80485138]
7832,C520OOH,BIACETOH,[ -inf 15.16553028]
7833,HMVKBOOH,BIACETOH,[9.5965971 9.5965971]
7834,C520O,BIACETOH,[25.69897 25.69897]
7835,HO12CO3C4,BIACETOH,[9.27415785 9.27415785]
7836,HMVKBO2,BIACETOH,[10.52272593 12.99429879]
7837,BIACETO2,BIACETOH,[10.87927325 13.35084611]
7838,MVKNO3,BIACETOH,[7.6423656 7.6423656]
7839,NC10H22,DECO2,[9.04880782 9.0553316 ]
7840,HEPTO,HO3C76O2,[26.3853139 26.50691176]
7841,C512OH,CO13C4CHO,[9.90091307 9.90091307]
7842,C514OH,CO13C4CHO,[9.84447718 9.84447718]
7843,C716O,CO13C4CHO,[26. 26.]
7844,C512OOH,CO13C4CHO,[10.00432137 10.00432137]
7845,C514OOH,CO13C4CHO,[10.04139269 10.04139269]
7846,C735OH,CO13C4CHO,[ -inf 15.53820092]
7847,C735O,CO13C4CHO,[26. 26.]
7848,C512NO3,CO13C4CHO,[9.82282165 9.82282165]
7849,C514NO3,CO13C4CHO,[9.6364879 9.6364879]
7850,C514O,CO13C4CHO,[24.58677767 24.595995 ]
7851,C735OOH,CO13C4CHO,[ -inf 15.53820092]
7852,C512PAN,CO13C4CHO,[9.8299467 9.8299467]
7853,C89NO3,CO13C4CHO,[9.40823997 9.40823997]
7854,C810NO3,CO13C4CHO,[9.69548168 9.69548168]
7855,C89PAN,CO13C4CHO,[9.40140054 9.40140054]
7856,C6COCHOPAN,CO13C4CHO,[9.42975228 9.42975228]
7857,C514O2,CO13C4CHO,[ 9.97618327 12.44775613]
7858,C512O2,CO13C4CHO,[10.69218661 13.16375947]
7859,C5CO24O,CO2C3CO3,[26. 26.]
7860,CO24C6O,CO2C3CO3,[26. 26.]
7861,CO2C3CO3H,CO2C3CO3,[8.62117628 8.62117628]
7862,HO2CO4C5O,CO2C3CO3,[26. 26.]
7863,CO245C7,CO2C3CO3,[ -inf 16.51963093]
7864,C74O,CO2C3CO3,[26. 26.]
7865,CO24C6OOH,CO2C3CO3,[ -inf 14.72024802]
7866,CO2C3PAN,CO2C3CO3,[16.52243436 17.01448843]
7867,C74OOH,CO2C3CO3,[ -inf 16.51963093]
7868,C61CO,CO2C3CO3,[ -inf 15.02127802]
7869,CO24C4CHO,CO2C3CO3,[ 9.1243243 16.16859898]
7870,CO235C6,CO2C3CO3,[ -inf 16.51963093]
7871,CO2C3CHO,CO2C3CO3,[9.85437002 9.8543805 ]
7872,HO1C6O,HO3C5CHO,[26.91520563 27.03680348]
7873,HO3C6NO3,HO3C5CHO,[9.1271048 9.1271048]
7874,HO3C6OOH,HO3C5CHO,[9.38381537 9.38381537]
7875,HO3C6O2,HO3C5CHO,[10.69218661 13.16375947]
7876,C923CO3H,C923CO3,[9.86272753 9.86272753]
7877,LIMBCO,C923CO3,[9.8260748 9.8260748]
7878,C923PAN,C923CO3,[16.52243436 17.01448843]
7879,LIMAL,C923CO3,[9.50111294 9.50111294]
7880,IC5H12,IPEAO2,[7.50772096 7.50772096]
7881,IPEAOOH,IPEAO2,[8.5571787 8.55044296]
7882,HOIPRCO2H,HYPROPO2,[9.16435286 9.16435286]
7883,HOIPRCO3H,HYPROPO2,[ -inf 14.79055252]
7884,EIPKBOH,HYPROPO2,[ -inf 14.72024802]
7885,NPROPOL,HYPROPO2,[8.41173922 8.40925763]
7886,HYPROPO2H,HYPROPO2,[8.5571787 8.55044296]
7887,MIPKBOH,HYPROPO2,[ -inf 14.72024802]
7888,HOIPRCO3,HYPROPO2,[12.12329984 14.59388739]
7889,C3H6,HYPROPO2,[9.39777451 9.38682413]
7890,HO2C54CO2H,HO2C54O2,[9.18184359 9.18184359]
7891,HO2C54CO3H,HO2C54O2,[ -inf 14.79055252]
7892,HO2C54CHO,HO2C54O2,[ -inf 15.8048512]
7893,HO2C54CO3,HO2C54O2,[12.12329984 14.59388739]
7894,PROPACID,C2H5O2,[8.07918125 8.07918125]
7895,PERPROACID,C2H5O2,[ -inf 14.79055252]
7896,C2H5CHOOA,C2H5O2,[25.74818804 25.74818804]
7897,C2H5OOH,C2H5O2,[8.5571787 8.55044296]
7898,IPECO,C2H5O2,[24.05059002 24.29857166]
7899,C41CO2H,C2H5O2,[ -inf 14.72024802]
7900,C2H6,C2H5O2,[7.37345381 7.40890508]
7901,C2H5CHOOB,C2H5O2,[25.8419848 25.8419848]
7902,PECO,C2H5O2,[24.35894699 24.60675137]
7903,PHCOET,C2H5O2,[ -inf 14.72024802]
7904,SC4H9O,C2H5O2,[24.27820332 24.48311166]
7905,OETLBIPNO3,C2H5O2,[9.86391738 9.86391738]
7906,DIEK,C2H5O2,[ -inf 14.72024802]
7907,C7DDCCO2,C2H5O2,[25.54406804 25.54406804]
7908,M2PECO,C2H5O2,[24.07989793 24.32717054]
7909,EIPK,C2H5O2,[ -inf 14.72024802]
7910,C6DCARBBO,C2H5O2,[25.81291334 25.81291334]
7911,MEK,C2H5O2,[ -inf 14.72024802]
7912,HO1CO4C6,C2H5O2,[ -inf 14.41921803]
7913,C2H5CO3,C2H5O2,[12.12333736 14.5938875 ]
7914,C2H5CHO,C2H5O2,[ -inf 15.1047593]
7915,C726CO5O,C5DICARB,[26. 26.]
7916,MC6CO2O,C5DICARB,[26. 26.]
7917,MC7CO2O,C5DICARB,[26. 26.]
7918,MC7CO2OH,C5DICARB,[ 9.72835378 14.72025245]
7919,C726CO3OH,C5DICARB,[ -inf 14.59712392]
7920,C615CO2O,C5DICARB,[26. 26.]
7921,MC6CO2OH,C5DICARB,[ 9.71933129 14.72025236]
7922,MC7CO2OOH,C5DICARB,[ -inf 14.72024802]
7923,C615CO2OOH,C5DICARB,[ -inf 14.59712392]
7924,OETLMUCPAN,C5DICARB,[9.63245729 9.63245729]
7925,TLEMUCPAN,C5DICARB,[9.77524626 9.77524626]
7926,MXYMUCPAN,C5DICARB,[9.77742682 9.77742682]
7927,OXYMUCPAN,C5DICARB,[9.59769519 9.59769519]
7928,MC6CO2OOH,C5DICARB,[ -inf 14.72024802]
7929,METLBIPRO,C5DICARB,[25.22010807 25.22010807]
7930,TLBIPERO,C5DICARB,[25.30103 25.30103]
7931,MXYBIPERO,C5DICARB,[25.41497333 25.41497333]
7932,OETLBIPRO,C5DICARB,[25.22010807 25.22010807]
7933,OXYBIPERO,C5DICARB,[25.38916609 25.38916609]
7934,TM123BPRO,C5DICARB,[25.50514997 25.50514997]
7935,C826CO3O,C6DICARB,[26. 26.]
7936,C826CO3OH,C6DICARB,[ 9.99431715 14.72025619]
7937,C826CO3OOH,C6DICARB,[ -inf 14.72024802]
7938,C715CO2O,C6DICARB,[26. 26.]
7939,EBZMUCPAN,C6DICARB,[9.78390358 9.78390358]
7940,C715CO2OOH,C6DICARB,[ -inf 15.82458514]
7941,METLMUCPAN,C6DICARB,[9.78532984 9.78532984]
7942,EBZBIPERO,C6DICARB,[25.47712127 25.47712127]
7943,METLBIPRO,C6DICARB,[25.39794001 25.39794001]
7944,OETLBIPRO,C6DICARB,[25.22271646 25.22271646]
7945,C3MCODBCO3,C5PACALD1,[8.90027875 8.8655365 ]
7946,C5HPALD1,C5PACALD1,[9.30170677 9.30174655]
7947,HC4CCO3,C5PACALD1,[18.98979651 19.17617808]
7948,CISOPAO,M3F,[25.25527252 25.25527252]
7949,CISOPCO,M3F,[25.25527252 25.25527252]
7950,HC4ACO3,C5PACALD2,[20.03266462 20.204263 ]
7951,C5HPALD2,C5PACALD2,[9.30170677 9.30174655]
7952,MC3CODBCO3,C5PACALD2,[8.76487457 8.73013233]
7953,H2M2C4CO2H,HO2M2C4O2,[8.76492298 8.76492298]
7954,IPECOH,HO2M2C4O2,[7.58546074 7.58546074]
7955,H2M2C4CO3H,HO2M2C4O2,[ -inf 14.79055252]
7956,HO2M2C4OOH,HO2M2C4O2,[8.5571787 8.55044296]
7957,H2M2C4CHO,HO2M2C4O2,[ -inf 15.16553028]
7958,H2M2C4CO3,HO2M2C4O2,[12.12329984 14.59388739]
7959,C5H8,ISOP34O2,[8.3452906 8.33146461]
7960,NC6H14,HEXBO2,[8.35930622 8.36590091]
7961,HEXBOOH,HEXBO2,[8.5571787 8.55044296]
7962,C71O,HO3C4CO3,[26. 26.]
7963,CO2HOC61O,HO3C4CO3,[26. 26.]
7964,HO3C4CO3H,HO3C4CO3,[9.58433122 9.58433122]
7965,C71OOH,HO3C4CO3,[ -inf 14.72024802]
7966,C5PAN8,HO3C4CO3,[16.52243436 17.01448843]
7967,C43OHCOCHO,HO3C4CO3,[ -inf 16.16859894]
7968,HO3C4CHO,HO3C4CO3,[9.33531511 9.33536276]
7969,C94O,C3H7CO3,[26. 26.]
7970,CO36C9,C3H7CO3,[ -inf 15.02127802]
7971,HEX3ONCO,C3H7CO3,[26. 26.]
7972,PERBUACID,C3H7CO3,[8.91855453 8.91855453]
7973,PGLYOXOH,C3H7CO3,[ 8.70329138 14.72024844]
7974,C94OH,C3H7CO3,[ -inf 15.02127802]
7975,HEX3ONCOH,C3H7CO3,[ -inf 14.72024802]
7976,C8CO2DCO3H,C3H7CO3,[ -inf 16.18641451]
7977,C94OOH,C3H7CO3,[ -inf 15.02127802]
7978,PEN2ONE1O,C3H7CO3,[26. 26.]
7979,PGLOOA,C3H7CO3,[25.62324929 25.62324929]
7980,PGLOOB,C3H7CO3,[25.8419848 25.8419848]
7981,C6O132OH,C3H7CO3,[ -inf 14.72024802]
7982,C95O,C3H7CO3,[26. 26.]
7983,HEX3ONCOOH,C3H7CO3,[ -inf 14.72024802]
7984,PBN,C3H7CO3,[16.52243436 17.01448843]
7985,PC3ODBCO2H,C3H7CO3,[9.69897 9.69897]
7986,CO23C6,C3H7CO3,[ -inf 16.51963093]
7987,CO356C9,C3H7CO3,[ -inf 16.52646969]
7988,PBZMUCCO,C3H7CO3,[ 9.66370093 16.59621691]
7989,PBZMUCNO3,C3H7CO3,[ -inf 15.83919863]
7990,C5O5OHCO3H,C3H7CO3,[ -inf 14.72024802]
7991,C4MOHOCO3H,C3H7CO3,[ -inf 14.72024802]
7992,PBZPOXMUC,C3H7CO3,[ -inf 16.17419209]
7993,C8CO2DBCO3,C3H7CO3,[12.27790548 14.74878838]
7994,C3COCCHO,C3H7CO3,[ -inf 14.72024802]
7995,C61CHO,C3H7CO3,[ -inf 16.52646969]
7996,PGLYOX,C3H7CO3,[ 9.22309295 16.16859899]
7997,C3H7CHO,C3H7CO3,[9.30810122 9.29360503]
7998,CONM2PAN,CONM2CO3,[16.52243436 17.09102863]
7999,CONM2CO3H,CONM2CO3,[8.83122969 8.83122969]
8000,CONM2CHO,CONM2CO3,[8.83122969 8.83122969]
8001,CO3C4CO3H,CO3C4CO3,[8.72916479 8.72916479]
8002,CO35C5CHO,CO3C4CO3,[ 9.15836249 16.16859898]
8003,C5PAN16,CO3C4CO3,[16.52243436 17.01448843]
8004,CO235C7,CO3C4CO3,[ -inf 16.51963093]
8005,CO346C8,CO3C4CO3,[ -inf 16.52646969]
8006,CO356C10,CO3C4CO3,[ -inf 16.52646969]
8007,CO356C11,CO3C4CO3,[ -inf 16.52646969]
8008,CO356C9,CO3C4CO3,[ -inf 16.52646969]
8009,CO356C12,CO3C4CO3,[ -inf 16.52646969]
8010,C103CO,CO3C4CO3,[ -inf 15.02127802]
8011,HO3CO46C8,CO3C4CO3,[ -inf 15.02127802]
8012,C93CO,CO3C4CO3,[ -inf 15.02127802]
8013,C113CO,CO3C4CO3,[ -inf 15.02127802]
8014,HO2CO35C7,CO3C4CO3,[ -inf 15.02127802]
8015,C123CO,CO3C4CO3,[ -inf 15.02127802]
8016,CO3C4CHO,CO3C4CO3,[9.83003973 9.83005498]
8017,DMEOBPROH,EGLYOX,[10.00432137 14.72025638]
8018,C6DICARBO,EGLYOX,[26. 26.]
8019,METLOBPROH,EGLYOX,[ 9.91750551 14.72025486]
8020,BUTALAOOH,EGLYOX,[9.5965971 9.5965971]
8021,C95O,EGLYOX,[26. 26.]
8022,C105O,EGLYOX,[26. 26.]
8023,C115O,EGLYOX,[26. 26.]
8024,C83O,EGLYOX,[26. 26.]
8025,MEKCOOH,EGLYOX,[8.98000337 8.98000337]
8026,CO3H4PAN,EGLYOX,[8.4456042 8.4456042]
8027,NDMEPHOLO,EGLYOX,[26. 26.]
8028,C125O,EGLYOX,[26. 26.]
8029,C5PAN16,EGLYOX,[8.15836249 8.15836249]
8030,NPETOLO,EGLYOX,[26. 26.]
8031,C7CO3OHO,EGLYOX,[26. 26.]
8032,C7DDCO,EGLYOX,[26. 26.]
8033,CO3H4CO3H,EGLYOX,[ -inf 14.79055252]
8034,BUTAL2NO3,EGLYOX,[8.64738297 8.64738297]
8035,C8M3CO,EGLYOX,[9.85793526 9.85793526]
8036,DMEPHOLO,EGLYOX,[26. 26.]
8037,C4ECO2O,EGLYOX,[25.69897 25.69897]
8038,C6CO243OH,EGLYOX,[ -inf 14.72024802]
8039,C7DDCCO2H,EGLYOX,[ 9.65896484 15.29865125]
8040,C4ECO2OOH,EGLYOX,[ -inf 14.72024802]
8041,METLMUCO,EGLYOX,[25.69897 25.69897]
8042,PETLMUCO,EGLYOX,[25.69897 25.69897]
8043,C7DDCCO2,EGLYOX,[25.81291334 25.81291334]
8044,EBZMUCO,EGLYOX,[25.69897 25.69897]
8045,C7EDCO,EGLYOX,[25.47712127 25.47712127]
8046,DMEBMUNO3,EGLYOX,[ -inf 15.83919863]
8047,EBZBIPERO,EGLYOX,[25.60206 25.60206]
8048,DMEBIPRO,EGLYOX,[25.69897 25.69897]
8049,PETLBIPRO,EGLYOX,[25.43136378 25.43136378]
8050,METLBIPRO,EGLYOX,[25.69896999 25.69896999]
8051,MEKCOH,EGLYOX,[8.53655844 8.53655844]
8052,C6DCARBBO,EGLYOX,[25.54406804 25.54406804]
8053,OETLBIPRO,EGLYOX,[25.52244422 25.52244422]
8054,C7EDCCO,EGLYOX,[ 8.70243054 14.72024844]
8055,DMEBMUCO,EGLYOX,[25.69897 25.69897]
8056,BUTALAO2,EGLYOX,[10.52272593 12.99429879]
8057,PETOLO,EGLYOX,[25.83250892 25.83250892]
8058,CO3H4CO3,EGLYOX,[12.27790548 14.74878838]
8059,EGLYOO,EGLYOX,[20.24611478 20.29753416]
8060,MEKCO2,EGLYOX,[10.87927325 13.35084611]
8061,C7EDICARB,EGLYOX,[ 2.39794001 15.48290891]
8062,C6DICARB,EGLYOX,[2. 2.]
8063,C7DDICARB,EGLYOX,[2.39794001 2.39794001]
8064,CO,EGLYOX,[5.07918125 5.07918125]
8065,NC11H24,UDECO2,[9.11058971 9.11058971]
8066,C8M2CO6O,C7DDICARB,[26. 26.]
8067,C8M2CO6OH,C7DDICARB,[ -inf 14.91472218]
8068,DMEBMUPAN,C7DDICARB,[9.91222206 9.91222206]
8069,C8M2CO6OOH,C7DDICARB,[ -inf 14.72024802]
8070,DMEBIPRO,C7DDICARB,[25.39794001 25.39794001]
8071,NC8H18,OCTO2,[8.93848754 8.94635848]
8072,UDEC3ONE,OCTO2,[ -inf 14.72024802]
8073,IBUTACID,IC3H7O2,[8.30103 8.30103]
8074,PERIBUACID,IC3H7O2,[ -inf 14.79055252]
8075,IC3H7OOH,IC3H7O2,[8.5571787 8.55044296]
8076,C3H8,IC3H7O2,[7.89043517 7.91117416]
8077,HEX3ONAOOH,IC3H7O2,[ -inf 14.72024802]
8078,MPRKBOOH,IC3H7O2,[ -inf 14.72024802]
8079,C5OHCO4OOH,IC3H7O2,[ -inf 14.72024802]
8080,IPEBO,IC3H7O2,[23.59036949 23.85263799]
8081,BUTALO2H,IC3H7O2,[ -inf 15.16553028]
8082,MIPK,IC3H7O2,[ -inf 14.72024802]
8083,M2PECO,IC3H7O2,[24.37590777 24.61601923]
8084,EIPK,IC3H7O2,[ -inf 14.72024802]
8085,IC7DCCO2,IC3H7O2,[25.81291334 25.81291334]
8086,IPRCO3,IC3H7O2,[12.12329984 14.59388739]
8087,IPRCHO,IC3H7O2,[ -inf 15.8048512]
8088,IBUTOLOHB,IBUTALOH,[8.66651798 8.66651798]
8089,MIBKOH34,IBUTALOH,[ -inf 14.72024802]
8090,TBUTOLNO3,IBUTALOH,[7.71683772 7.71683772]
8091,C5PAN11,IBUTALOH,[8.08990511 8.08990511]
8092,TBUTOLOOH,IBUTALOH,[8.99913054 8.99913054]
8093,MACROHOOH,IBUTALOH,[ -inf 15.8048512]
8094,MIBKOHAOOH,IBUTALOH,[ -inf 14.72024802]
8095,IBUTALCO2,IBUTALOH,[ 9.71812235 12.18969522]
8096,TBUTOLO2,IBUTALOH,[ 9.87927325 12.35084611]
8097,M2PE,M2PEBO2,[8.06273235 8.06273235]
8098,M2PEBOOH,M2PEBO2,[8.5571787 8.55044296]
8099,CO2C54CO2H,CO2C54O2,[8.96284268 8.96284268]
8100,CO2C54CO3H,CO2C54O2,[ -inf 14.79055252]
8101,MPRKBOOH,CO2C54O2,[8.5571787 8.55044296]
8102,CO2C54CHO,CO2C54O2,[ -inf 15.8048512]
8103,MPRK,CO2C54O2,[8.60294939 8.60294939]
8104,CO2C54CO3,CO2C54O2,[12.12329984 14.59388739]
8105,IPGLYOXOH,IPRCO3,[ 8.48429984 14.72024827]
8106,PERIBUACID,IPRCO3,[8.79657433 8.79657433]
8107,C8DCO2CO3H,IPRCO3,[ -inf 16.18641451]
8108,MIBK3CO,IPRCO3,[ -inf 16.51963093]
8109,C5MO132OH,IPRCO3,[ -inf 14.72024802]
8110,C66CO,IPRCO3,[ -inf 16.51963093]
8111,IP3ODBCO2H,IPRCO3,[9.69897 9.69897]
8112,PIPN,IPRCO3,[16.52243436 17.01448843]
8113,IPGLOOB,IPRCO3,[25.8419848 25.8419848]
8114,IPBZMUCCO,IPRCO3,[ 9.65030752 16.59621691]
8115,IPBZMUCNO3,IPRCO3,[ -inf 15.83919863]
8116,EIPK,IPRCO3,[ -inf 14.72024802]
8117,IPBZPOXMUC,IPRCO3,[ -inf 16.17419209]
8118,C8DBCO2CO3,IPRCO3,[12.27790548 14.74878838]
8119,C62CHO,IPRCO3,[ -inf 16.52646969]
8120,IPRGLYOX,IPRCO3,[ 9.18248264 16.16859898]
8121,IC7DICARB,IPRCO3,[ -inf 16.25851297]
8122,IPRCHO,IPRCO3,[9.38146322 9.36696424]
8123,C114O,CO3C4CHO,[26. 26.]
8124,C124O,CO3C4CHO,[26. 26.]
8125,C84O,CO3C4CHO,[26. 26.]
8126,C94O,CO3C4CHO,[26. 26.]
8127,CO25C73O,CO3C4CHO,[26. 26.]
8128,C104O,CO3C4CHO,[26. 26.]
8129,C124OH,CO3C4CHO,[ -inf 15.02127802]
8130,C84OH,CO3C4CHO,[ -inf 15.02127802]
8131,C94OH,CO3C4CHO,[ -inf 15.02127802]
8132,CO25C73OH,CO3C4CHO,[ -inf 15.02127802]
8133,C104OH,CO3C4CHO,[ -inf 15.02127802]
8134,C114OH,CO3C4CHO,[ -inf 15.02127802]
8135,C4CHOBO,CO3C4CHO,[24.67082936 24.68146474]
8136,C94OOH,CO3C4CHO,[ -inf 15.02127802]
8137,CO25C73OOH,CO3C4CHO,[ -inf 15.02127802]
8138,DIEKBNO3,CO3C4CHO,[8.3283796 8.3283796]
8139,DIEKBOOH,CO3C4CHO,[9.72916479 9.72916479]
8140,C104OOH,CO3C4CHO,[ -inf 15.02127802]
8141,C114OOH,CO3C4CHO,[ -inf 15.02127802]
8142,C124OOH,CO3C4CHO,[ -inf 15.02127802]
8143,C84OOH,CO3C4CHO,[ -inf 15.02127802]
8144,C4CHOBNO3,CO3C4CHO,[9.36735592 9.36735592]
8145,C4CHOBOOH,CO3C4CHO,[10.19589965 10.19589965]
8146,C93O,CO3C4CHO,[27.39315665 27.56027394]
8147,C63O,CO3C4CHO,[25.12619016 25.34815056]
8148,HO1CO3C5,CO3C4CHO,[9.16435286 9.16435286]
8149,C113O,CO3C4CHO,[27.39315665 27.56027394]
8150,C6PAN2,CO3C4CHO,[8.50379068 8.50379068]
8151,C103O,CO3C4CHO,[27.39315665 27.56027394]
8152,C82O,CO3C4CHO,[26. 26.]
8153,C72O,CO3C4CHO,[27.39315665 27.56027394]
8154,C123O,CO3C4CHO,[27.39315665 27.56027394]
8155,C4CHOBO2,CO3C4CHO,[10.87927325 13.35084611]
8156,HO3C4CHO,CO3C4CHO,[9.531116 9.531116]
8157,DIEKBO2,CO3C4CHO,[10.87927325 13.35084611]
8158,NC9H20,NONO2,[8.99836446 9.00378925]
8159,DDEC3ONE,NONO2,[ -inf 14.72024802]
8160,HO14C6,HO1CO4C6,[9.27184161 9.27184161]
8161,HO1C6OOH,HO1CO4C6,[9.56584782 9.56584782]
8162,HO3C6O,HO1CO4C6,[27.42870389 27.53310788]
8163,HO1C6NO3,HO1CO4C6,[8.79795964 8.79795964]
8164,HO1C6O2,HO1CO4C6,[ 9.97618327 12.44775613]
8165,HO3C4CO3H,HO3C4O2,[ -inf 14.79055252]
8166,CO2HO4C6,HO3C4O2,[ -inf 14.72024802]
8167,C4COMOH3OH,HO3C4O2,[ -inf 14.72024802]
8168,HO3C4OOH,HO3C4O2,[8.5571787 8.55044296]
8169,HO3C4CHO,HO3C4O2,[ -inf 15.16553028]
8170,BUT1ENE,HO3C4O2,[8.61489608 8.59841124]
8171,HO3C4CO3,HO3C4O2,[12.27790548 14.74878838]
8172,CO36C10,DIEKBO2,[ -inf 15.02127802]
8173,CO36C11,DIEKBO2,[ -inf 15.02127802]
8174,CO36C12,DIEKBO2,[ -inf 15.02127802]
8175,CO36C8,DIEKBO2,[ -inf 15.02127802]
8176,CO36C9,DIEKBO2,[ -inf 15.02127802]
8177,CO3C5CO2H,DIEKBO2,[ 8.83758844 14.72024859]
8178,CO3C5CO3H,DIEKBO2,[ -inf 15.05785135]
8179,DIEKBOOH,DIEKBO2,[8.5571787 8.55044296]
8180,DIEK,DIEKBO2,[7.99913055 7.99913055]
8181,CO3C5CHO,DIEKBO2,[ -inf 15.16553028]
