,source,target,flux
4344,CO2OH3MPAN,CO2OH3MCO3,[21.35377443 22.72828303]
4345,CISOPAO,C526O2,[19.24826406 23.22488905]
4346,DNT123LO,NC5MDCO2H,[15.48509831 20.25518555]
4347,DNT124LO,NC5MDCO2H,[15.9697878 20.74326058]
4348,T123NCATO,NC5MDCO2H,[16.74330261 23.24728259]
4349,T123NNCTO,NC5MDCO2H,[20.62258915 21.95974353]
4350,T124NCATO,NC5MDCO2H,[16.77978063 23.29102705]
4351,T124NNCTO,NC5MDCO2H,[20.65906638 22.00344276]
4352,NDNT123LO,NC5MDCO2H,[18.6935981 18.302085 ]
4353,NDNT124LO,NC5MDCO2H,[19.1782876 18.79002191]
4354,TM124OLOH,TM124OLO,[16.46433841 19.13352944]
4355,TM124OLOOH,TM124OLO,[ -inf 18.38659651]
4356,NTM124OLOH,TM124OLO,[ -inf 14.15276587]
4357,NTM124LOOH,TM124OLO,[ -inf 16.21428787]
4358,TM124OLO2,TM124OLO,[22.21409055 23.26632424]
4359,NTM124QOOH,NTM124QO2,[17.66918285 17.99903519]
4360,TM124QONE,NTM124QO2,[21.85694152 20.58615961]
4361,TM124QO,C7MOHCOCO3,[18.41428871 23.11404959]
4362,TM124QOH,C7MOHCOCO3,[13.73532193 17.53776232]
4363,C7MOCOCO3H,C7MOHCOCO3,[15.12558396 19.61191662]
4364,C7MOHCOPAN,C7MOHCOCO3,[21.71340222 22.36082138]
4365,DMK2OH,DMKCOOH,[16.8147165 20.60129942]
4366,C7MOCOCO3H,DMKCOOH,[ -inf 17.45644539]
4367,C6MOCOCO3H,DMKCOOH,[ -inf 17.97669187]
4368,C6MOHCOPAN,DMKCOOH,[18.78057318 22.99435836]
4369,C7MOHCOPAN,DMKCOOH,[18.41169313 22.58572706]
4370,DMKOHOOH,DMKCOOH,[18.76463383 22.73279955]
4371,C6MOHCOCO3,DMKCOOH,[21.54238613 22.91058063]
4372,C7MOHCOCO3,DMKCOOH,[21.08454173 22.46424958]
4373,DMKOHO2,DMKCOOH,[19.75171093 20.67027721]
4374,HEX3ONCOOH,HEX3ONCO2,[15.06115964 20.0433784 ]
4375,HEX3ONE,HEX3ONCO2,[19.33881442 23.60515243]
4376,MALDIALOOH,MALDIALO2,[16.00531989 20.0979797 ]
4377,MALDIAL,MALDIALO2,[20.63795659 24.37288574]
4378,C4DBMECO3H,C5CO23CHO,[ -inf 14.92118363]
4379,C6CO134PAN,C5CO23CHO,[12.68143574 19.09679335]
4380,C4DBMEPAN,C5CO23CHO,[16.31120978 18.85556517]
4381,C6CO4MEDB,C5CO23CHO,[19.62720136 20.32429111]
4382,C7ECO4DB,C5CO23CHO,[19.47319691 20.25649367]
4383,C4DBMECO3,C5CO23CHO,[18.85453629 18.65571704]
4384,CO36C9,C94O2,[21.16297034 25.55814753]
4385,MPRKAOOH,MPRKAO2,[16.0092163 19.89790569]
4386,MPRK,MPRKAO2,[20.52759622 24.04746858]
4387,HO2C4O,HO13C4O2,[20.72336496 25.85423652]
4388,HO13C4OOH,HO13C4O2,[16.78142215 22.17844839]
4389,CO36C8,C84O2,[20.18309735 24.71670357]
4390,HEX3ONBOOH,HEX3ONBO2,[15.1487137 20.08891881]
4391,HEX3ONE,HEX3ONBO2,[19.44971009 23.71604811]
4392,MC5COOHOOH,MC5CO2OHO2,[17.3926676 21.58925316]
4393,MC5DICARB,MC5CO2OHO2,[20.58595073 24.26153043]
4394,NC41OOA,CO23C4NO3,[20.72764611 20.78508615]
4395,CO3C4NO3OH,CO23C4NO3,[11.55007689 16.54683497]
4396,INANCOCO2H,CO23C4NO3,[ 8.42495619 15.73031193]
4397,INANCOPAN,CO23C4NO3,[11.39062447 18.46746463]
4398,CO3C4NO3O2,CO23C4NO3,[15.78261878 16.73607426]
4399,INANCOCO3,CO23C4NO3,[15.9197483 19.97079841]
4400,C525O,H13CO2C3,[16.26475118 20.67297737]
4401,HIEB2O,H13CO2C3,[16.00875731 20.65330977]
4402,HMACROH,H13CO2C3,[ -inf 17.01310538]
4403,HMACO3H,H13CO2C3,[15.64633626 19.7672456 ]
4404,HMACROOH,H13CO2C3,[ -inf 19.54177374]
4405,HMACRO,H13CO2C3,[17.63895757 23.52155363]
4406,HMPAN,H13CO2C3,[19.27019107 22.96978118]
4407,NC524O,H13CO2C3,[17.97325345 21.94205726]
4408,HMACRO2,H13CO2C3,[20.32319455 23.20842687]
4409,C5HPALD2,HPC52O2,[20.09795509 23.39853682]
4410,C537O,HYPERACET,[19.18316369 23.5763994 ]
4411,HPC52O,HYPERACET,[19.54602139 23.39751723]
4412,C537OOH,HYPERACET,[ -inf 19.06623689]
4413,DHPMPAL,HYPERACET,[20.27696186 23.36802864]
4414,C5HPALD2,HYPERACET,[21.47804041 21.2540265 ]
4415,CH3COCH2O2,HYPERACET,[21.44709045 23.04401508]
4416,HEX3ONDOOH,HEX3ONDO2,[14.93533983 19.74645027]
4417,HEX3ONE,HEX3ONDO2,[19.33881442 23.60515243]
4418,PBZMUCOH,PBZMUCO,[ -inf 16.76876948]
4419,PBZMUCOOH,PBZMUCO,[ -inf 18.9359452]
4420,PBZMUCO2,PBZMUCO,[21.20103686 22.39789487]
4421,C621O,H1C23C4CHO,[21.34312916 23.45372806]
4422,C7ADCCO3H,C7ADCCO2,[ -inf 19.22264478]
4423,C7ADCCO2H,C7ADCCO2,[19.68593787 22.77863962]
4424,C7ADCCO3,C7ADCCO2,[21.57083342 22.49569665]
4425,MXYLCO3H,MXYLCO3,[15.56568857 20.68644518]
4426,MXYLPAN,MXYLCO3,[23.05140571 24.13585392]
4427,MXYLAL,MXYLCO3,[21.26192141 24.4483153 ]
4428,HEX2ONCOOH,HEX2ONCO2,[16.6295357 20.62148546]
4429,HEX2ONE,HEX2ONCO2,[20.7447927 24.26513162]
4430,H2M3C4O,C56O2,[14.41269873 19.00267612]
4431,C56OOH,C56O2,[10.30065412 15.35279486]
4432,CO36C12,C124O2,[21.73907714 25.97173784]
4433,HEX3ONDO,C6HO1CO3O2,[18.76432268 23.56990433]
4434,C6HOCOOOH,C6HO1CO3O2,[14.93815253 19.81573995]
4435,PR2O2HNO3,PRONO3BO2,[17.51527176 20.29437197]
4436,C3H6,PRONO3BO2,[23.53453926 21.63973237]
4437,MVKOH,MVKOHBO2,[20.54738551 24.45382513]
4438,HO3C5O,HO13C5O2,[20.62309111 25.98696853]
4439,BENZENE,BZEPOXMUC,[20.56567763 24.09126176]
4440,BENZENE,PHENOL,[21.21807146 24.7436556 ]
4441,CATECOOA,MALDALCO2H,[16.64475657 22.08278617]
4442,NPHENOH,MALDALCO2H,[ -inf 14.32137127]
4443,NPHENO,MALDALCO2H,[21.76682052 22.11984567]
4444,NPHENOOH,MALDALCO2H,[ -inf 16.31252159]
4445,PHENO,MALDALCO2H,[18.21458958 23.73341838]
4446,MALDIALCO3,MALDALCO2H,[20.62826436 21.70891253]
4447,BENZENE,BZBIPERO2,[21.04033828 24.56592242]
4448,INB2O,C57NO3,[19.74865975 23.88547312]
4449,C57O2,C57NO3,[18.23021113 21.35594682]
4450,NC526OOH,NC526O2,[17.67989792 18.44162246]
4451,ME3BU3ECHO,NC526O2,[22.69531082 20.73094407]
4452,IPEAOH,BUT2CHO,[15.80113034 19.91528952]
4453,IPEANO3,BUT2CHO,[19.23997677 23.54809857]
4454,IPEAOOH,BUT2CHO,[18.15790759 22.31427454]
4455,IPEAO,BUT2CHO,[20.35344326 24.36439935]
4456,IPEAO2,BUT2CHO,[19.70493713 20.56630633]
4457,OETLPOXMUC,GLYOOA,[20.69458985 20.80480189]
4458,OXYEPOXMUC,GLYOOA,[21.69119357 21.80068169]
4459,BZEPOXMUC,GLYOOA,[20.48810743 20.68165127]
4460,HC3CHO,GLYOOA,[22.67555688 22.65849206]
4461,NC3CHO,GLYOOA,[21.87946869 19.07554163]
4462,MALDIAL,GLYOOA,[21.8321424 22.04247592]
4463,C7DICARB,GLYOOA,[19.95267403 20.17435332]
4464,C6DICARB,GLYOOA,[20.95766042 21.1470142 ]
4465,C5DICARB,GLYOOA,[21.70835957 21.88796743]
4466,IC4H10,TC4H9O2,[22.28870751 25.8210123 ]
4467,TC4H9OOH,TC4H9O2,[18.37358143 22.86266114]
4468,HO14CO3C5,HO1CO34C5,[15.46142626 20.97243099]
4469,HO13CO4C5,HO1CO34C5,[17.6978792 24.19637768]
4470,HOCO3C54O2,HO1CO34C5,[18.59766947 21.1030302 ]
4471,ACR,ACRO2,[21.59217901 25.20340429]
4472,CO36C10,C104O2,[21.19082416 25.52565156]
4473,NPPRBQOOH,NPPRBQO2,[17.26385325 17.57148975]
4474,PPRBQONE,NPPRBQO2,[21.49659253 20.15933741]
4475,TM123BCO3H,TM123BCO3,[14.83789027 19.96201482]
4476,TM123BPAN,TM123BCO3,[22.40849378 23.48578942]
4477,TM123BCHO,TM123BCO3,[20.57255257 23.75203824]
4478,TM123BCO2H,DM123O2,[14.30275833 19.31056296]
4479,TM123BCO3H,DM123O2,[ -inf 18.73847023]
4480,DM123OOH,DM123O2,[17.89364379 22.31125391]
4481,TM123BCHO,DM123O2,[ -inf 21.26477385]
4482,TM123BCO3,DM123O2,[21.78535165 23.21937292]
4483,OXY1O,DM123O2,[21.14750464 23.60315942]
4484,CO36C11,C114O2,[21.4738001 25.75471105]
4485,DM124OHNO2,TM124NO2O2,[18.79308177 23.75442953]
4486,TM124NOOH,TM124NO2O2,[15.73512241 21.16013715]
4487,C106O,C716O2,[21.82651925 25.34486055]
4488,OET1OOH,OET1O,[ -inf 17.62281568]
4489,OETOH,OET1O,[20.94395401 22.8399796 ]
4490,OET1O2,OET1O,[21.94296403 22.0734137 ]
4491,C536O,HCOCH2OOH,[18.84365537 22.47745543]
4492,DHPMEK,HCOCH2OOH,[ -inf 20.59338082]
4493,C536OOH,HCOCH2OOH,[ -inf 17.89805392]
4494,C5HPALD1,HCOCH2OOH,[20.95904622 20.58670048]
4495,HCOCH2O2,HCOCH2OOH,[21.29108958 23.55074875]
4496,OTCTEC1OOH,OTCATEC1O,[ -inf 17.98418693]
4497,OETCATECH,OTCATEC1O,[17.58943105 23.80246584]
4498,OTCATEC1O2,OTCATEC1O,[19.24968246 23.03610174]
4499,MTCATECOOA,ECOCO2H,[14.30678897 21.61109188]
4500,OTCATECOOA,ECOCO2H,[14.27504569 21.41804596]
4501,PTCATECOOA,ECOCO2H,[14.38960941 21.5733217 ]
4502,MTNCATECO,ECOCO2H,[17.37716782 23.9230383 ]
4503,MTNNCATCO,ECOCO2H,[21.25640919 22.63524732]
4504,DNMETOLO,ECOCO2H,[16.40237742 21.18207468]
4505,DNOETOLO,ECOCO2H,[15.92816206 20.70759332]
4506,DNPETOLO,ECOCO2H,[16.0918287 20.87244081]
4507,OTNCATECO,ECOCO2H,[17.19048827 23.72674959]
4508,OTNNCATCO,ECOCO2H,[21.06976624 22.43901288]
4509,PTNCATECO,ECOCO2H,[17.34312609 23.88406638]
4510,PTNNCATCO,ECOCO2H,[21.22239619 22.59630288]
4511,RGDCO2H,ECOCO2H,[ -inf 19.11254644]
4512,NDNMETOLO,ECOCO2H,[19.61085838 19.22859525]
4513,NDNOETOLO,ECOCO2H,[19.13665991 18.75411312]
4514,NDNPETOLO,ECOCO2H,[19.30032216 18.91891607]
4515,EGLYOO,ECOCO2H,[21.11637077 21.40824697]
4516,H1C23C4OOH,H1C23C4O2,[16.21760177 20.23843942]
4517,HC23C4CO3H,H1C23C4O2,[ -inf 19.8265089]
4518,H1C23C4CHO,H1C23C4O2,[ -inf 21.71637901]
4519,H1C23C4CO3,H1C23C4O2,[22.31532474 22.83763184]
4520,MXYOLOH,MXYOLO,[17.24549838 20.14274089]
4521,MXYOLOOH,MXYOLO,[ -inf 19.50129847]
4522,NMXYOLOH,MXYOLO,[ -inf 15.51919413]
4523,NMXYOLOOH,MXYOLO,[ -inf 17.55344483]
4524,MXYOLO2,MXYOLO,[23.29976052 24.28200669]
4525,C6EO2HCO3H,C5CO3OH,[ -inf 17.65847569]
4526,C7CO2OCO3H,C5CO3OH,[ -inf 18.38561593]
4527,C6EO2OHPAN,C5CO3OH,[18.48130197 22.71141523]
4528,C7CO2OHPAN,C5CO3OH,[19.18624398 23.40297011]
4529,C7CO2OHCO3,C5CO3OH,[21.94802335 23.31866789]
4530,C6EO2OHCO3,C5CO3OH,[21.21866102 22.61712774]
4531,OCATEC1OOH,OXCATEC1O,[ -inf 18.94334544]
4532,OXYCATECH,OXCATEC1O,[18.56390669 24.78163686]
4533,OXCATEC1O2,OXCATEC1O,[20.22120913 24.01530402]
4534,NDNPXYLOOH,NDNPXYOLO2,[14.64715777 18.13980941]
4535,DNPXYOL,NDNPXYOLO2,[20.70814565 19.55331576]
4536,DM123OOH,OXY1O,[ -inf 20.00684367]
4537,OXYLOL,OXY1O,[21.92914825 23.81990831]
4538,DM123O2,OXY1O,[22.96414812 23.5740425 ]
4539,C5DBCOCO3H,MC4CODBCO2,[ -inf 20.42805791]
4540,C5DBCOCO2H,MC4CODBCO2,[21.07413155 24.18180568]
4541,MC4CODBCO3,MC4CODBCO2,[22.80368079 23.7277089 ]
4542,OXYFUOOH,OXYFUO2,[16.84638323 21.54397944]
4543,OXYFUONE,OXYFUO2,[20.29762726 24.3018949 ]
4544,C95OOH,C95O2,[14.13871351 20.96971647]
4545,CO356C9,C95O2,[17.95321636 23.85113226]
4546,C125OOH,C125O2,[15.23485973 21.74835303]
4547,CO356C12,C125O2,[18.9379183 24.54407546]
4548,INCNCO3H,INCNCO3,[11.12370947 17.35745817]
4549,INCNPAN,INCNCO3,[18.7303544 20.90329275]
4550,INCNCHO,INCNCO3,[16.34360215 21.25803681]
4551,MET1OOH,MET1O,[ -inf 18.07822677]
4552,METOH,MET1O,[21.31950699 23.29258035]
4553,MET1O2,MET1O,[22.37468423 22.52610543]
4554,BZEMUCCO2H,C5DIALO2,[15.71730069 19.56163335]
4555,BZEMUCCO3H,C5DIALO2,[ -inf 17.53805448]
4556,BZEPOXMUC,C5DIALO2,[ -inf 23.38294475]
4557,BZEMUCCO3,C5DIALO2,[21.53118819 22.6763013 ]
4558,C85O,C86O2,[19.94006418 25.35012553]
4559,C86OOH,C86O2,[17.02742751 22.74732772]
4560,IBUTOLBO2H,IBUTOLBO2,[18.90100511 23.15293374]
4561,IBUTOL,IBUTOLBO2,[16.10008589 20.28897062]
4562,MEPROPENE,IBUTOLBO2,[22.58476061 26.11089472]
4563,PBENZOOH,PBENZO,[ -inf 17.55798496]
4564,PBENZOL,PBENZO,[20.98397748 22.77806985]
4565,PBENZO2,PBENZO,[21.89959713 22.01139278]
4566,NDNPBZLOOH,NDNPBNZLO2,[13.77988021 17.29550202]
4567,DNPBNZOL,NDNPBNZLO2,[19.84597359 18.67040259]
4568,PMALANHY,PMALANHYO2,[16.61565402 22.69987611]
4569,PMALNHYOOH,PMALANHYO2,[12.64993775 19.92036658]
4570,NDNPETLOOH,NDNPETOLO2,[14.0147369 17.50725366]
4571,DNPETOL,NDNPETOLO2,[20.05541309 18.90255459]
4572,EBENZOOH,EBENZO,[ -inf 18.4279833]
4573,EBENZOL,EBENZO,[21.8782579 23.66796412]
4574,EBENZO2,EBENZO,[22.79416648 22.90132713]
4575,MTCTEC1OOH,MTCATEC1O,[ -inf 18.17815093]
4576,METCATECH,MTCATEC1O,[17.62117433 23.99551177]
4577,MTCATEC1O2,MTCATEC1O,[19.35409691 23.22921002]
4578,PRCATC1OOH,PCATEC1O,[ -inf 17.92087181]
4579,PCATECHOL,PCATEC1O,[17.76719835 23.74013005]
4580,PCATEC1O2,PCATEC1O,[19.31950283 22.97369293]
4581,EBENZOLOH,EBENZOLO,[17.63314213 19.43524036]
4582,EBENZOLOOH,EBENZOLO,[ -inf 18.78641302]
4583,NEBNZOLOH,EBENZOLO,[ -inf 14.90554363]
4584,NEBNZOLOOH,EBENZOLO,[ -inf 16.94416615]
4585,EBENZOLO2,EBENZOLO,[23.02546997 23.5844554 ]
4586,C7CO2DCO3H,C7CO2DBCO3,[13.31003278 16.50382119]
4587,C7CO2DBPAN,C7CO2DBCO3,[20.07394556 19.27404202]
4588,C6ETCO4DB,C7CO2DBCO3,[ -inf 20.03585543]
4589,C4NO3CO3H,C4NO3CO3,[ 9.49561231 15.0615608 ]
4590,C4NO3PAN,C4NO3CO3,[17.78161963 18.13184583]
4591,C52NO31CO,C4NO3CO3,[17.55976008 17.93010472]
4592,HC3CO3H,HC3CO3,[17.19403518 21.40291682]
4593,C4PAN7,HC3CO3,[24.0348379 24.40494597]
4594,HC3CHO,HC3CO3,[22.30792215 25.00666185]
4595,CO25C6,CO25C6O2,[20.35170299 24.81202236]
4596,C5CO2DCO3H,C5CO2DBCO3,[14.32245536 17.50305301]
4597,C5CO2DBPAN,C5CO2DBCO3,[21.09994715 20.2905832 ]
4598,C8CO4DB,C5CO2DBCO3,[ -inf 20.71776058]
4599,C7CO4DB,C5CO2DBCO3,[ -inf 20.75057375]
4600,CYHEXONE,PENT1ENE,[ -inf 22.8449052]
4601,NEBNZOLO,C6DCRBBOH,[21.2739225 22.70221161]
4602,NMETOLO,C6DCRBBOH,[20.85213267 22.65276739]
4603,EBENZOLO,C6DCRBBOH,[20.41562419 23.90356944]
4604,METOLO,C6DCRBBOH,[20.07467338 24.00354173]
4605,C6DCARBBO2,C6DCRBBOH,[20.11395684 21.17376381]
4606,PET1OOH,PET1O,[ -inf 17.78317434]
4607,PETOH,PET1O,[21.08561111 23.00019124]
4608,PET1O2,PET1O,[22.09672821 22.23361737]
4609,NC3CO3H,NC3CO3,[14.47336183 18.3289949 ]
4610,C4PAN9,NC3CO3,[22.05956588 20.98821824]
4611,NC3CHO,NC3CO3,[21.43876756 21.38171367]
4612,NDNOXYLOOH,NDNOXYOLO2,[14.84408079 18.33917616]
4613,DNOXYOL,NDNOXYOLO2,[20.90542104 19.84542878]
4614,C312COCO3H,CHOCOCH2O2,[ -inf 20.89063383]
4615,ALCOCH2OOH,CHOCOCH2O2,[17.03421948 21.90452816]
4616,C312COCO3,CHOCOCH2O2,[22.78202282 24.32060737]
4617,C4CODIAL,CHOCOCH2O2,[ -inf 23.08779938]
4618,C719NO3,C716OH,[19.74571052 23.65977108]
4619,C719O,C716OH,[21.0468128 24.98540157]
4620,C716O2,C716OH,[20.17234078 20.63030424]
4621,IPRHOCO3H,IPRHOCO3,[12.5360607 18.52695788]
4622,C4PAN5,IPRHOCO3,[20.09601725 22.07660833]
4623,IBUTALOH,IPRHOCO3,[17.66620414 22.41195654]
4624,NOXYFUOOH,NOXYFUO2,[17.56212845 20.5183707 ]
4625,OXYFUONE,NOXYFUO2,[23.08348262 21.66605943]
4626,TLEMUCCO2H,C615CO2O2,[16.99036643 20.72989602]
4627,TLEMUCCO3H,C615CO2O2,[ -inf 18.54823472]
4628,TLEPOXMUC,C615CO2O2,[ -inf 24.43869003]
4629,TLEMUCCO3,C615CO2O2,[22.63960614 23.83662823]
4630,NDNPHENOOH,NDNPHENO2,[14.69789103 18.20661152]
4631,DNPHEN,NDNPHENO2,[20.78731074 20.11597572]
4632,MPRNO3CO3H,MPRBNO3CO3,[13.67314755 19.42309349]
4633,MPRBNO3PAN,MPRBNO3CO3,[22.11203706 22.61181419]
4634,MPRBNO3CHO,MPRBNO3CO3,[21.90757273 22.33964939]
4635,C51NO324CO,CO24C4CHO,[ 8.83242805 14.04359626]
4636,HO2CO4CHO,CO24C4CHO,[17.59046681 21.83631109]
4637,HO1CO24C5,CO24C4CHO,[17.66944584 23.28992194]
4638,C105OOH,C105O2,[14.39171706 21.09812332]
4639,CO356C10,C105O2,[18.16421529 23.94509381]
4640,ECATEC1OOH,ECATEC1O,[ -inf 18.79093261]
4641,ECATECHOL,ECATEC1O,[18.66148429 24.63035249]
4642,ECATEC1O2,ECATEC1O,[20.2104391 23.86393983]
4643,PRNO3CO3H,PRNO3CO3,[12.807187 18.7000894]
4644,PRNO3PAN,PRNO3CO3,[21.21140831 21.91853702]
4645,CHOPRNO3,PRNO3CO3,[20.95374833 21.68717287]
4646,ECO3CO3H,ECO3CO3,[13.50272152 19.05488967]
4647,ECO4,ECO3CO3,[18.65841079 23.22360918]
4648,ECO3PAN,ECO3CO3,[21.03475477 22.89336993]
4649,INANCHO,INANCO3,[16.71201895 21.80648198]
4650,INANCO3H,INANCO3,[11.40193853 17.85276988]
4651,INANPAN,INANCO3,[19.08448037 21.46108595]
4652,INB1HPCO3H,INB1HPCO3,[11.54243225 17.68316874]
4653,INB1HPCHO,INB1HPCO3,[16.44664573 21.3977319 ]
4654,INB1HPPAN,INB1HPCO3,[18.80731794 20.93209956]
4655,PTCTEC1OOH,PTCATEC1O,[ -inf 18.13952474]
4656,PETCATECH,PTCATEC1O,[17.70399477 23.95774157]
4657,PTCATEC1O2,PTCATEC1O,[19.38077109 23.19137834]
4658,C83OOH,C83O2,[12.69125562 19.69424912]
4659,CO346C8,C83O2,[16.60592945 22.65084905]
4660,C81O,HO4C5CO3,[18.82533562 24.44157202]
4661,HO4C5CO3H,HO4C5CO3,[15.37703576 20.94476036]
4662,C6PAN22,HO4C5CO3,[21.98172196 23.85939787]
4663,PCATEC1OOH,PXCATEC1O,[ -inf 18.76293788]
4664,PXYCATECH,PXCATEC1O,[18.342867 24.60114865]
4665,PXCATEC1O2,PXCATEC1O,[20.01669794 23.83482205]
4666,PXY1OOH,PXY1O,[ -inf 18.40782428]
4667,PXYLOL,PXY1O,[21.73520241 23.64417897]
4668,PXY1O2,PXY1O,[22.74664682 22.87766793]
4669,PXYBPEROOH,PXYBIPERO2,[18.99172425 22.8660922 ]
4670,PXYL,PXYBIPERO2,[21.98101946 25.50843936]
4671,C5PAN18,NC4CO3,[23.20345238 21.57953455]
4672,NC4CO3H,NC4CO3,[15.6627941 18.72645708]
4673,NC4CHO,NC4CO3,[22.7503782 22.18240509]
4674,C5EDBCO3H,C5EDBCO3,[12.87508494 16.19119975]
4675,C5EDBPAN,C5EDBCO3,[19.77896434 18.97986703]
4676,C7ECO4DB,C5EDBCO3,[ -inf 19.59989947]
4677,CATEC1OOH,CATEC1O,[ -inf 20.15551457]
4678,CATECHOL,CATEC1O,[20.13649933 24.64063979]
4679,CATEC1O2,CATEC1O,[21.41276982 23.87341963]
4680,MXY1OOH,MXY1O,[ -inf 18.74893058]
4681,MXYLOL,MXY1O,[22.03093382 23.97974256]
4682,MXY1O2,MXY1O,[23.08644423 23.21342582]
4683,C92O,HO5C6CO3,[19.98129304 25.45025866]
4684,HO5C6CO3H,HO5C6CO3,[16.54686269 21.96092233]
4685,C7PAN2,HO5C6CO3,[23.13683044 24.85711428]
4686,EMALANHY,EMALANHYO2,[17.50894611 23.59396226]
4687,EMALNHYOOH,EMALANHYO2,[13.51588425 20.78740508]
4688,ACCOMECO3H,ACCOMECO3,[17.07058881 22.00200705]
4689,ACCOMEPAN,ACCOMECO3,[24.58782463 25.40517568]
4690,ACCOMECHO,ACCOMECO3,[22.95265255 25.6273529 ]
4691,MXCTEC1OOH,MXCATEC1O,[ -inf 18.8566194]
4692,MXYCATECH,MXCATEC1O,[18.37783918 24.69329474]
4693,MXCATEC1O2,MXCATEC1O,[20.09738653 23.92707071]
4694,CO24C6OOH,CO24C6O2,[14.08616176 20.06207603]
4695,CO24C6,CO24C6O2,[18.46834272 23.60936855]
4696,NDNCRESOOH,NDNCRESO2,[15.44487302 18.95467478]
4697,DNCRES,NDNCRESO2,[21.5322063 20.73933179]
4698,CO234C6OOH,CO234C65O2,[11.38782215 15.78036689]
4699,CO234C6,CO234C65O2,[15.51476411 18.66308076]
4700,C8CO2DCO3H,C8CO2DBCO3,[12.42832357 15.60701469]
4701,C8CO2DBPAN,C8CO2DBCO3,[19.17664528 18.36178753]
4702,C6PRCO4DB,C8CO2DBCO3,[ -inf 19.1391341]
4703,C5CO2DCO3H,C33CO,[ -inf 16.72086071]
4704,C8CO2DCO3H,C33CO,[ -inf 14.78673234]
4705,C7CO2DCO3H,C33CO,[ -inf 15.7004396]
4706,C312COPAN,C33CO,[19.71942763 24.26258007]
4707,C5CO2DBPAN,C33CO,[17.84135546 20.55860627]
4708,C3DIALOOH,C33CO,[18.28806205 22.23380309]
4709,C4CO2DBPAN,C33CO,[15.93473975 19.41707078]
4710,C8CO2DBPAN,C33CO,[15.95968695 18.67144396]
4711,C8CO3OHO,C33CO,[16.08179818 20.66436558]
4712,C4CO2DCO3H,C33CO,[ -inf 15.66256337]
4713,C7CO2DBPAN,C33CO,[16.83729913 19.56401034]
4714,C7CO3OHO,C33CO,[16.65771384 21.17444696]
4715,EPXDLPAN,C33CO,[20.36984267 24.33471169]
4716,C6CO4DB,C33CO,[19.26164206 20.76601517]
4717,C6PRCO4DB,C33CO,[19.30635496 20.07769588]
4718,C7CO4DB,C33CO,[20.8802279 21.67398937]
4719,C6ETCO4DB,C33CO,[20.19340015 20.96735536]
4720,C7CO4EDB,C33CO,[19.74680727 20.60952289]
4721,C4CO2DBCO3,C33CO,[18.64237573 19.29437386]
4722,C5CO3OH,C33CO,[ -inf 23.36348463]
4723,C7CO2DBCO3,C33CO,[19.4448666 19.38477159]
4724,C5CO2DBCO3,C33CO,[20.47086818 20.38695703]
4725,C8CO2DBCO3,C33CO,[18.54756632 18.48579354]
4726,C3DIALO2,C33CO,[19.29929568 20.32027198]
4727,CRESOH,CRESO,[18.32063145 20.13366338]
4728,CRESOOH,CRESO,[ -inf 19.46466734]
4729,NCRESOH,CRESO,[ -inf 15.69251362]
4730,NCRESOOH,CRESO,[ -inf 17.71096503]
4731,CRESO2,CRESO,[23.71696722 24.2834467 ]
4732,MXYMUCCO2H,C726CO5O2,[17.26667592 20.88293212]
4733,MXYMUCCO3H,C726CO5O2,[ -inf 18.78490599]
4734,TM123OXMUC,C726CO5O2,[ -inf 21.7923137]
4735,MXYEPOXMUC,C726CO5O2,[ -inf 24.10179403]
4736,MXYMUCCO3,C726CO5O2,[22.94134023 23.97877642]
4737,NTMB2FUOOH,NTMB2FUO2,[16.90050496 19.76657041]
4738,TMB2FUONE,NTMB2FUO2,[22.36708775 20.87368253]
4739,MCATEC1OOH,MCATEC1O,[ -inf 19.4680963]
4740,MCATECHOL,MCATEC1O,[19.33575461 25.3277082 ]
4741,MCATEC1O2,MCATEC1O,[20.87362732 24.56130367]
4742,HC23C4CO3H,H1C23C4CO3,[15.4443622 19.51878611]
4743,H1C23C4PAN,H1C23C4CO3,[22.91112778 23.12386863]
4744,H1C23C4CHO,H1C23C4CO3,[21.81255495 23.35884637]
4745,C102O,HO6C7CO3,[20.11488538 25.49222973]
4746,HO6C7CO3H,HO6C7CO3,[16.69286789 22.00557413]
4747,C8PAN1,HO6C7CO3,[23.26926064 24.88537606]
4748,NDNEBZLOOH,NDNEBNZLO2,[14.65369847 18.1693127 ]
4749,DNEBNZOL,NDNEBNZLO2,[20.73988867 19.56434749]
4750,C112O,HO7C8CO3,[20.46991232 25.7654096 ]
4751,HO7C8CO3H,HO7C8CO3,[17.05966883 22.28010765]
4752,C9PAN1,HO7C8CO3,[23.62298409 25.14385798]
4753,HOIBUTCO3H,HOIBUTCO3,[14.46675201 19.79903023]
4754,C5PAN3,HOIBUTCO3,[21.38117022 22.837166 ]
4755,HOIBUTCHO,HOIBUTCO3,[20.02208242 23.29354748]
4756,NDNMXYLOOH,NDNMXYOLO2,[15.00207298 18.49122824]
4757,DNMXYOL,NDNMXYOLO2,[21.05899925 19.90899146]
4758,MNCATECO,NC4MDCO2H,[18.62694167 25.24780138]
4759,MNNCATECO,NC4MDCO2H,[22.5063391 23.95941904]
4760,MTNCATECO,NC4MDCO2H,[17.37716782 23.9230383 ]
4761,MTNNCATCO,NC4MDCO2H,[21.25640919 22.63524732]
